TicketID,AccountID,ContactID,AssignedUserID,Category,Priority,Status,CreatedDate,ResolvedDate
TKT04134,ACC01113,CON003354,USR0180,Configuration,Low,Closed,2024-06-22,2024-07-04
TKT04135,ACC04060,CON012209,USR0165,Performance,Medium,Open,2024-07-11,
TKT04136,ACC04253,CON012774,USR0033,Installation,Medium,Open,2023-09-04,
TKT04137,ACC02942,CON008833,USR0142,Software Bug,Critical,In Progress,2024-05-19,
TKT04138,ACC04404,CON013201,USR0061,Login Issue,Critical,Resolved,2024-10-21,2024-10-25
TKT04139,ACC00967,CON002917,USR0180,Login Issue,Critical,Open,2023-02-05,
TKT04140,ACC03914,CON011778,USR0188,Feature Request,Critical,Closed,2023-12-02,2023-12-04
TKT04141,ACC01681,CON005049,USR0061,Login Issue,Medium,Open,2024-07-19,
TKT04142,ACC02045,CON006111,USR0165,Configuration,Low,Open,2023-08-02,
TKT04143,ACC03429,CON010319,USR0142,Billing,Critical,Open,2024-08-23,
TKT04144,ACC04187,CON012580,USR0179,Configuration,Low,In Progress,2023-04-25,
TKT04145,ACC04453,CON013353,USR0048,Feature Request,Critical,Closed,2023-09-08,2023-09-14
TKT04146,ACC01847,CON005522,USR0180,Performance,Low,Resolved,2023-09-28,2023-10-12
TKT04147,ACC01176,CON003542,USR0188,Performance,Medium,Open,2024-03-01,
TKT04148,ACC01458,CON004396,USR0033,Configuration,High,Resolved,2024-02-06,2024-02-16
TKT04149,ACC03318,CON009981,USR0142,Login Issue,High,Open,2023-05-18,
TKT04150,ACC00934,CON002819,USR0061,Configuration,Low,Open,2024-09-10,
TKT04151,ACC03821,CON011497,USR0048,Performance,High,Resolved,2024-06-22,2024-06-24
TKT04152,ACC00316,CON000963,USR0189,Feature Request,Critical,In Progress,2023-08-20,
TKT04153,ACC00703,CON002092,USR0188,Performance,Medium,Open,2023-12-18,
TKT04154,ACC02562,CON007664,USR0165,Software Bug,Medium,In Progress,2024-02-22,
TKT04155,ACC02841,CON008509,USR0180,Login Issue,Medium,In Progress,2023-08-09,
TKT04156,ACC01667,CON005002,USR0048,Billing,Critical,Resolved,2024-04-07,2024-04-13
TKT04157,ACC02408,CON007204,USR0061,Billing,Low,Open,2023-03-20,
TKT04158,ACC04492,CON013472,USR0148,Performance,Critical,In Progress,2023-10-29,
TKT04159,ACC02715,CON008135,USR0029,Login Issue,High,Resolved,2023-02-13,2023-02-24
TKT04160,ACC01847,CON005522,USR0165,Feature Request,Critical,Closed,2023-09-01,2023-09-16
TKT04161,ACC04479,CON013445,USR0179,Performance,Low,Open,2024-03-21,
TKT04162,ACC03365,CON010126,USR0148,Feature Request,Low,In Progress,2023-04-30,
TKT04163,ACC02882,CON008628,USR0048,Configuration,Low,In Progress,2023-02-13,
TKT04164,ACC02049,CON006126,USR0148,Billing,Critical,In Progress,2024-06-16,
TKT04165,ACC00280,CON000842,USR0165,Configuration,Low,Open,2024-02-12,
TKT04166,ACC04720,CON014165,USR0029,Installation,Critical,In Progress,2024-01-31,
TKT04167,ACC02593,CON007753,USR0189,Software Bug,Low,Resolved,2023-03-16,2023-03-28
TKT04168,ACC02807,CON008417,USR0133,Billing,High,In Progress,2023-06-29,
TKT04169,ACC00027,CON000068,USR0188,Configuration,Critical,Open,2023-12-31,
TKT04170,ACC03134,CON009398,USR0061,Feature Request,Low,In Progress,2024-06-05,
TKT04171,ACC02313,CON006930,USR0029,Configuration,Medium,Closed,2024-05-12,2024-05-19
TKT04172,ACC01954,CON005827,USR0029,Performance,High,In Progress,2024-09-28,
TKT04173,ACC03600,CON010823,USR0133,Login Issue,Medium,Open,2023-10-25,
TKT04174,ACC02874,CON008605,USR0029,Configuration,Critical,Open,2023-11-08,
TKT04175,ACC00563,CON001680,USR0180,Software Bug,Critical,Resolved,2023-07-18,2023-07-23
TKT04176,ACC01773,CON005315,USR0033,Feature Request,Low,In Progress,2024-11-14,
TKT04177,ACC02029,CON006062,USR0179,Installation,High,In Progress,2023-08-06,
TKT04178,ACC02388,CON007147,USR0188,Login Issue,Low,Open,2024-09-21,
TKT04179,ACC03879,CON011675,USR0101,Installation,Low,Resolved,2024-11-14,2024-11-22
TKT04180,ACC03124,CON009367,USR0029,Performance,High,Open,2024-09-12,
TKT04181,ACC00911,CON002749,USR0189,Configuration,High,Open,2024-08-01,
TKT04182,ACC01553,CON004699,USR0133,Login Issue,Critical,In Progress,2023-10-20,
TKT04183,ACC02782,CON008344,USR0048,Feature Request,Critical,In Progress,2023-09-19,
TKT04184,ACC04344,CON013024,USR0033,Configuration,High,Closed,2024-10-01,2024-10-15
TKT04185,ACC04686,CON014065,USR0133,Performance,High,Closed,2024-07-19,2024-07-21
TKT04186,ACC01328,CON003997,USR0033,Feature Request,Medium,Resolved,2023-05-29,2023-06-08
TKT04187,ACC00576,CON001724,USR0142,Login Issue,High,Resolved,2023-05-31,2023-06-10
TKT04188,ACC01708,CON005115,USR0189,Performance,Medium,Resolved,2023-01-22,2023-02-01
TKT04189,ACC02480,CON007415,USR0142,Login Issue,Medium,In Progress,2023-06-29,
TKT04190,ACC00040,CON000108,USR0142,Software Bug,Critical,Resolved,2023-08-17,2023-08-30
TKT04191,ACC02891,CON008657,USR0148,Feature Request,Low,Open,2024-02-18,
TKT04192,ACC02999,CON009011,USR0061,Feature Request,Low,Closed,2024-07-25,2024-07-28
TKT04193,ACC02167,CON006490,USR0179,Login Issue,Critical,Closed,2024-04-13,2024-04-28
TKT04194,ACC04682,CON014050,USR0142,Billing,Medium,In Progress,2023-06-28,
TKT04195,ACC04372,CON013105,USR0101,Billing,High,In Progress,2024-06-16,
TKT04196,ACC04377,CON013119,USR0133,Performance,Medium,In Progress,2024-10-27,
TKT04197,ACC04433,CON013291,USR0188,Configuration,High,Open,2024-11-04,
TKT04198,ACC04408,CON013209,USR0033,Installation,Low,Resolved,2023-01-04,2023-01-11
TKT04199,ACC00969,CON002922,USR0165,Login Issue,Medium,Closed,2023-05-26,2023-06-01
TKT04200,ACC00133,CON000397,USR0101,Installation,Medium,Resolved,2024-02-20,2024-02-29
TKT04201,ACC02970,CON008922,USR0101,Configuration,Critical,Resolved,2024-03-20,2024-03-22
TKT04202,ACC04415,CON013232,USR0142,Feature Request,Low,Closed,2024-08-09,2024-08-15
TKT04203,ACC00088,CON000262,USR0180,Performance,Critical,Open,2023-08-10,
TKT04204,ACC04049,CON012175,USR0133,Installation,Medium,Open,2024-03-12,
TKT04205,ACC01262,CON003799,USR0101,Billing,Low,Resolved,2023-07-14,2023-07-24
TKT04206,ACC00755,CON002242,USR0179,Configuration,High,In Progress,2023-09-15,
TKT04207,ACC03535,CON010648,USR0061,Software Bug,High,In Progress,2024-02-13,
TKT04208,ACC00348,CON001061,USR0142,Login Issue,Low,Resolved,2024-06-05,2024-06-16
TKT04209,ACC04661,CON013985,USR0188,Software Bug,Low,Closed,2023-06-18,2023-07-01
TKT04210,ACC00564,CON001686,USR0148,Feature Request,Critical,Closed,2023-01-07,2023-01-17
TKT04211,ACC00450,CON001356,USR0165,Login Issue,Critical,Open,2023-03-06,
TKT04212,ACC01940,CON005780,USR0061,Login Issue,Low,In Progress,2024-05-30,
TKT04213,ACC04231,CON012709,USR0061,Configuration,High,In Progress,2024-11-15,
TKT04214,ACC03432,CON010327,USR0033,Login Issue,Critical,Open,2023-01-27,
TKT04215,ACC04638,CON013913,USR0148,Performance,High,Open,2024-06-24,
TKT04216,ACC02277,CON006826,USR0142,Performance,Low,Resolved,2023-03-24,2023-04-04
TKT04217,ACC02096,CON006280,USR0179,Feature Request,Critical,Open,2023-11-26,
TKT04218,ACC04646,CON013941,USR0165,Configuration,Critical,In Progress,2023-07-01,
TKT04219,ACC02765,CON008298,USR0033,Software Bug,Low,Closed,2024-10-19,2024-10-30
TKT04220,ACC00365,CON001120,USR0029,Installation,High,In Progress,2024-01-13,
TKT04221,ACC00852,CON002552,USR0165,Feature Request,Critical,Open,2023-10-04,
TKT04222,ACC03262,CON009810,USR0033,Software Bug,Low,Resolved,2024-03-29,2024-04-05
TKT04223,ACC00031,CON000078,USR0133,Installation,Critical,In Progress,2024-04-04,
TKT04224,ACC00405,CON001230,USR0029,Performance,Medium,In Progress,2024-02-26,
TKT04225,ACC01978,CON005905,USR0148,Performance,Low,Open,2023-12-19,
TKT04226,ACC02742,CON008221,USR0101,Feature Request,Low,Closed,2024-05-18,2024-06-02
TKT04227,ACC04351,CON013045,USR0048,Configuration,High,Open,2023-06-14,
TKT04228,ACC01869,CON005585,USR0179,Performance,High,Closed,2023-01-24,2023-02-08
TKT04229,ACC02241,CON006714,USR0165,Software Bug,Medium,In Progress,2023-03-10,
TKT04230,ACC04110,CON012355,USR0133,Login Issue,Medium,In Progress,2024-04-09,
TKT04231,ACC03250,CON009771,USR0033,Software Bug,Medium,Resolved,2023-11-18,2023-11-30
TKT04232,ACC00692,CON002065,USR0033,Feature Request,Low,Closed,2023-12-20,2023-12-22
TKT04233,ACC00732,CON002173,USR0033,Software Bug,Medium,Open,2024-04-20,
TKT04234,ACC04978,CON014944,USR0029,Login Issue,Medium,Open,2024-11-25,
TKT04235,ACC01399,CON004218,USR0180,Software Bug,Critical,Closed,2023-01-01,2023-01-03
TKT04236,ACC03487,CON010505,USR0048,Feature Request,Critical,Resolved,2023-09-01,2023-09-04
TKT04237,ACC03873,CON011654,USR0179,Login Issue,Medium,Resolved,2024-07-13,2024-07-20
TKT04238,ACC04847,CON014547,USR0061,Installation,High,Closed,2023-08-12,2023-08-14
TKT04239,ACC00884,CON002659,USR0142,Login Issue,Medium,Resolved,2023-11-11,2023-11-21
TKT04240,ACC02981,CON008958,USR0142,Software Bug,Critical,Resolved,2024-08-15,2024-08-16
TKT04241,ACC04000,CON012033,USR0061,Configuration,Low,Open,2023-10-29,
TKT04242,ACC02996,CON009003,USR0142,Login Issue,Medium,Resolved,2024-03-17,2024-03-22
TKT04243,ACC03326,CON010007,USR0061,Installation,High,In Progress,2024-04-07,
TKT04244,ACC02960,CON008889,USR0189,Performance,Low,Closed,2023-04-15,2023-04-23
TKT04245,ACC02122,CON006342,USR0165,Configuration,Critical,Closed,2023-05-26,2023-06-07
TKT04246,ACC03060,CON009198,USR0148,Software Bug,Low,In Progress,2024-11-14,
TKT04247,ACC03992,CON012011,USR0180,Installation,Low,In Progress,2023-01-15,
TKT04248,ACC01353,CON004071,USR0101,Login Issue,Medium,In Progress,2024-05-18,
TKT04249,ACC02481,CON007419,USR0142,Performance,High,Closed,2023-09-25,2023-09-28
TKT04250,ACC03808,CON011460,USR0048,Configuration,Critical,Closed,2024-05-18,2024-05-22
TKT04251,ACC02319,CON006947,USR0133,Login Issue,Medium,In Progress,2023-08-26,
TKT04252,ACC00610,CON001825,USR0029,Login Issue,High,Resolved,2024-07-10,2024-07-17
TKT04253,ACC00518,CON001540,USR0101,Login Issue,Critical,Closed,2023-08-23,2023-09-04
TKT04254,ACC01667,CON005003,USR0179,Installation,Low,Closed,2024-08-25,2024-09-01
TKT04255,ACC04318,CON012952,USR0142,Login Issue,Critical,Closed,2024-04-09,2024-04-21
TKT04256,ACC00513,CON001527,USR0061,Feature Request,Medium,In Progress,2024-05-23,
TKT04257,ACC03841,CON011558,USR0189,Login Issue,Critical,Resolved,2023-01-16,2023-01-29
TKT04258,ACC04928,CON014794,USR0101,Login Issue,Medium,In Progress,2024-07-07,
TKT04259,ACC04766,CON014307,USR0179,Installation,High,In Progress,2023-07-04,
TKT04260,ACC04297,CON012887,USR0142,Login Issue,Critical,In Progress,2023-12-02,
TKT04261,ACC04569,CON013706,USR0029,Configuration,High,Resolved,2024-11-26,2024-11-27
TKT04262,ACC00178,CON000532,USR0061,Login Issue,High,Closed,2024-07-06,2024-07-21
TKT04263,ACC03703,CON011136,USR0061,Installation,Low,In Progress,2024-02-19,
TKT04264,ACC02549,CON007629,USR0148,Login Issue,Medium,In Progress,2024-06-19,
TKT04265,ACC04778,CON014343,USR0133,Configuration,Low,Closed,2023-12-02,2023-12-10
TKT04266,ACC02919,CON008758,USR0101,Feature Request,High,Resolved,2024-07-24,2024-07-28
TKT04267,ACC01777,CON005330,USR0180,Software Bug,Medium,Open,2024-07-13,
TKT04268,ACC00706,CON002099,USR0165,Login Issue,Medium,Resolved,2023-02-08,2023-02-21
TKT04269,ACC03851,CON011583,USR0188,Performance,High,Closed,2024-11-09,2024-11-21
TKT04270,ACC00728,CON002160,USR0179,Software Bug,High,Resolved,2024-06-03,2024-06-14
TKT04271,ACC02030,CON006063,USR0048,Installation,Low,Resolved,2024-09-12,2024-09-26
TKT04272,ACC04025,CON012095,USR0142,Billing,High,Open,2024-10-24,
TKT04273,ACC00999,CON003015,USR0148,Configuration,Low,Closed,2024-04-07,2024-04-20
TKT04274,ACC01061,CON003194,USR0048,Billing,Medium,Closed,2024-11-01,2024-11-03
TKT04275,ACC03948,CON011881,USR0048,Feature Request,Critical,Closed,2023-08-29,2023-09-06
TKT04276,ACC00838,CON002513,USR0148,Login Issue,Critical,In Progress,2023-07-20,
TKT04277,ACC03588,CON010787,USR0133,Login Issue,Low,Closed,2023-10-09,2023-10-22
TKT04278,ACC01778,CON005333,USR0048,Performance,Critical,Closed,2024-10-04,2024-10-12
TKT04279,ACC02327,CON006969,USR0029,Configuration,Critical,In Progress,2024-01-29,
TKT04280,ACC02678,CON008019,USR0133,Configuration,Medium,Closed,2024-06-01,2024-06-13
TKT04281,ACC04749,CON014254,USR0189,Performance,Medium,Resolved,2023-05-13,2023-05-22
TKT04282,ACC04225,CON012693,USR0029,Configuration,High,Open,2024-05-20,
TKT04283,ACC00133,CON000396,USR0033,Feature Request,Medium,Open,2024-11-28,
TKT04284,ACC00400,CON001211,USR0142,Billing,Low,In Progress,2024-11-29,
TKT04285,ACC00521,CON001545,USR0148,Installation,High,Open,2023-10-03,
TKT04286,ACC02892,CON008660,USR0148,Performance,High,Closed,2024-02-04,2024-02-16
TKT04287,ACC02905,CON008712,USR0165,Login Issue,Low,Open,2024-04-12,
TKT04288,ACC02914,CON008743,USR0179,Performance,Medium,Resolved,2023-06-21,2023-07-06
TKT04289,ACC02289,CON006860,USR0048,Billing,Medium,Resolved,2023-12-17,2023-12-22
TKT04290,ACC01931,CON005757,USR0179,Performance,Critical,Closed,2024-06-20,2024-06-28
TKT04291,ACC02257,CON006763,USR0029,Billing,High,In Progress,2023-07-20,
TKT04292,ACC04341,CON013016,USR0061,Installation,Medium,In Progress,2023-07-10,
TKT04293,ACC04277,CON012833,USR0179,Feature Request,Medium,Resolved,2024-11-30,2024-12-13
TKT04294,ACC00352,CON001078,USR0101,Billing,Critical,Open,2023-07-19,
TKT04295,ACC00754,CON002238,USR0101,Installation,High,Resolved,2023-06-18,2023-06-20
TKT04296,ACC01833,CON005491,USR0165,Feature Request,Medium,Resolved,2023-07-11,2023-07-23
TKT04297,ACC02757,CON008270,USR0189,Performance,Medium,Closed,2023-12-18,2023-12-21
TKT04298,ACC01402,CON004227,USR0133,Configuration,Medium,In Progress,2024-02-18,
TKT04299,ACC04693,CON014088,USR0029,Software Bug,Low,Resolved,2023-12-18,2023-12-20
TKT04300,ACC00029,CON000073,USR0061,Billing,Low,Closed,2024-07-27,2024-08-02
TKT04301,ACC03702,CON011130,USR0029,Billing,Critical,Closed,2024-10-23,2024-11-01
TKT04302,ACC04248,CON012755,USR0148,Performance,High,Resolved,2024-07-26,2024-07-27
TKT04303,ACC00236,CON000719,USR0179,Billing,Medium,Resolved,2024-05-14,2024-05-28
TKT04304,ACC01695,CON005085,USR0179,Billing,Low,In Progress,2023-01-08,
TKT04305,ACC04882,CON014644,USR0142,Configuration,Low,Open,2024-11-22,
TKT04306,ACC03326,CON010008,USR0148,Login Issue,Medium,Closed,2024-05-07,2024-05-10
TKT04307,ACC00785,CON002338,USR0029,Software Bug,High,Resolved,2024-06-18,2024-06-28
TKT04308,ACC02908,CON008725,USR0165,Configuration,High,Open,2023-02-08,
TKT04309,ACC02015,CON006019,USR0133,Login Issue,High,Closed,2023-08-04,2023-08-09
TKT04310,ACC04468,CON013403,USR0133,Billing,High,Closed,2023-10-28,2023-10-30
TKT04311,ACC01807,CON005422,USR0142,Software Bug,Medium,Open,2023-07-27,
TKT04312,ACC02820,CON008450,USR0033,Configuration,Critical,In Progress,2024-01-10,
TKT04313,ACC01808,CON005423,USR0165,Software Bug,Critical,Open,2024-05-02,
TKT04314,ACC01401,CON004226,USR0061,Login Issue,High,Resolved,2024-04-03,2024-04-04
TKT04315,ACC00045,CON000121,USR0133,Billing,Low,Open,2023-06-03,
TKT04316,ACC02735,CON008198,USR0048,Feature Request,Critical,Resolved,2023-02-06,2023-02-09
TKT04317,ACC04772,CON014324,USR0033,Installation,Critical,Open,2024-09-22,
TKT04318,ACC01053,CON003171,USR0142,Performance,Medium,Open,2024-07-28,
TKT04319,ACC02251,CON006747,USR0180,Billing,High,Open,2024-05-04,
TKT04320,ACC00365,CON001119,USR0142,Configuration,High,In Progress,2023-05-13,
TKT04321,ACC01997,CON005967,USR0148,Software Bug,High,In Progress,2024-02-16,
TKT04322,ACC03704,CON011140,USR0029,Login Issue,High,Closed,2024-07-24,2024-07-31
TKT04323,ACC01400,CON004223,USR0180,Configuration,Critical,Closed,2024-08-20,2024-09-02
TKT04324,ACC00992,CON002988,USR0189,Billing,Medium,Closed,2024-07-05,2024-07-10
TKT04325,ACC03273,CON009844,USR0133,Billing,High,Closed,2023-05-22,2023-06-03
TKT04326,ACC02484,CON007428,USR0133,Installation,High,Resolved,2024-11-16,2024-11-25
TKT04327,ACC02547,CON007626,USR0189,Configuration,High,Closed,2024-08-25,2024-08-31
TKT04328,ACC04696,CON014098,USR0029,Performance,Medium,Resolved,2024-09-20,2024-09-23
TKT04329,ACC04609,CON013830,USR0142,Login Issue,Critical,Open,2023-11-08,
TKT04330,ACC00085,CON000251,USR0029,Software Bug,Low,Open,2023-12-07,
TKT04331,ACC00628,CON001865,USR0061,Software Bug,High,Open,2023-02-10,
TKT04332,ACC00980,CON002958,USR0142,Performance,Medium,In Progress,2024-01-17,
TKT04333,ACC00055,CON000154,USR0048,Software Bug,Low,In Progress,2023-03-16,
TKT04334,ACC01864,CON005572,USR0188,Software Bug,Low,Resolved,2023-11-30,2023-12-02
TKT04335,ACC00468,CON001407,USR0048,Login Issue,Medium,Resolved,2023-11-28,2023-12-06
TKT04336,ACC00986,CON002978,USR0180,Installation,Medium,Closed,2024-10-10,2024-10-19
TKT04337,ACC03270,CON009832,USR0189,Billing,High,Open,2024-11-29,
TKT04338,ACC02175,CON006514,USR0133,Performance,Critical,Closed,2023-10-19,2023-10-26
TKT04339,ACC03572,CON010741,USR0142,Installation,Medium,Closed,2023-05-28,2023-06-11
TKT04340,ACC03100,CON009307,USR0101,Installation,Critical,Closed,2024-03-09,2024-03-24
TKT04341,ACC00576,CON001724,USR0142,Installation,Low,Closed,2023-10-27,2023-10-30
TKT04342,ACC00591,CON001766,USR0180,Performance,Medium,Resolved,2023-05-13,2023-05-27
TKT04343,ACC03916,CON011785,USR0142,Login Issue,Medium,Resolved,2024-01-13,2024-01-17
TKT04344,ACC04839,CON014521,USR0180,Installation,Medium,Open,2023-06-27,
TKT04345,ACC04271,CON012818,USR0029,Software Bug,Medium,Open,2023-07-14,
TKT04346,ACC04344,CON013025,USR0142,Configuration,Low,In Progress,2024-09-13,
TKT04347,ACC00279,CON000838,USR0142,Login Issue,Low,Resolved,2024-10-03,2024-10-13
TKT04348,ACC00703,CON002092,USR0180,Login Issue,Medium,Open,2024-01-22,
TKT04349,ACC00253,CON000765,USR0148,Software Bug,Medium,Resolved,2024-03-01,2024-03-09
TKT04350,ACC01598,CON004806,USR0061,Login Issue,Medium,Closed,2024-07-20,2024-07-26
TKT04351,ACC04703,CON014117,USR0188,Installation,Low,Closed,2024-04-27,2024-05-06
TKT04352,ACC04879,CON014635,USR0142,Configuration,Medium,Closed,2024-11-12,2024-11-15
TKT04353,ACC04990,CON014981,USR0189,Billing,High,Closed,2023-12-25,2024-01-02
TKT04354,ACC01492,CON004505,USR0142,Software Bug,Critical,Resolved,2024-01-07,2024-01-15
TKT04355,ACC03394,CON010219,USR0029,Billing,Medium,Open,2023-06-08,
TKT04356,ACC01427,CON004295,USR0142,Performance,Critical,Open,2024-09-25,
TKT04357,ACC02567,CON007671,USR0188,Installation,Low,In Progress,2024-01-27,
TKT04358,ACC00928,CON002800,USR0165,Performance,Medium,Open,2024-02-06,
TKT04359,ACC03189,CON009579,USR0142,Installation,Critical,Open,2024-03-26,
TKT04360,ACC00366,CON001121,USR0048,Feature Request,Medium,Open,2023-06-29,
TKT04361,ACC02956,CON008878,USR0101,Installation,Medium,Closed,2023-07-23,2023-08-05
TKT04362,ACC03806,CON011448,USR0179,Configuration,Low,In Progress,2024-08-01,
TKT04363,ACC04121,CON012395,USR0180,Software Bug,Medium,In Progress,2023-11-30,
TKT04364,ACC00163,CON000485,USR0133,Installation,Critical,In Progress,2024-08-13,
TKT04365,ACC02557,CON007651,USR0133,Installation,Critical,Open,2023-06-25,
TKT04366,ACC01080,CON003254,USR0101,Installation,High,Open,2023-12-01,
TKT04367,ACC00568,CON001703,USR0180,Software Bug,Medium,In Progress,2023-08-30,
TKT04368,ACC02772,CON008313,USR0133,Software Bug,Medium,Resolved,2023-11-29,2023-12-11
TKT04369,ACC01069,CON003222,USR0179,Feature Request,Low,Resolved,2023-11-24,2023-11-29
TKT04370,ACC01468,CON004433,USR0189,Installation,Critical,Closed,2024-05-15,2024-05-27
TKT04371,ACC01740,CON005211,USR0188,Configuration,Critical,In Progress,2023-08-13,
TKT04372,ACC03187,CON009575,USR0048,Login Issue,High,In Progress,2023-10-24,
TKT04373,ACC04179,CON012554,USR0165,Configuration,Critical,Resolved,2023-09-25,2023-10-05
TKT04374,ACC01175,CON003540,USR0165,Software Bug,Critical,Open,2024-09-17,
TKT04375,ACC01462,CON004410,USR0133,Software Bug,Medium,Closed,2024-09-10,2024-09-11
TKT04376,ACC04561,CON013681,USR0148,Software Bug,Low,Open,2024-03-26,
TKT04377,ACC03605,CON010832,USR0179,Installation,Critical,In Progress,2023-12-06,
TKT04378,ACC01739,CON005207,USR0188,Login Issue,Medium,Closed,2024-06-23,2024-07-05
TKT04379,ACC01230,CON003690,USR0179,Performance,Medium,Resolved,2024-05-17,2024-05-20
TKT04380,ACC00683,CON002040,USR0033,Login Issue,Low,In Progress,2023-05-14,
TKT04381,ACC03507,CON010565,USR0061,Installation,Low,Resolved,2023-05-18,2023-05-25
TKT04382,ACC02592,CON007751,USR0133,Software Bug,Low,In Progress,2024-07-15,
TKT04383,ACC04018,CON012075,USR0142,Performance,Critical,Resolved,2023-02-15,2023-02-28
TKT04384,ACC00484,CON001450,USR0142,Performance,Critical,Closed,2024-09-13,2024-09-22
TKT04385,ACC03353,CON010093,USR0165,Installation,High,In Progress,2023-12-24,
TKT04386,ACC01236,CON003706,USR0061,Software Bug,Critical,Resolved,2024-11-14,2024-11-17
TKT04387,ACC01569,CON004744,USR0061,Software Bug,Low,Open,2023-03-04,
TKT04388,ACC00057,CON000162,USR0165,Feature Request,Low,Resolved,2023-10-12,2023-10-16
TKT04389,ACC02794,CON008383,USR0133,Feature Request,Low,Resolved,2024-08-09,2024-08-11
