InvoiceID,OrderID,InvoiceDate,DueDate,SubTotal,Tax,TotalAmount,PaymentTerms,InvoiceStatus
INV05290,ORD05290,02-08-2023,16-09-2023,233873.25,42097.18,275970.43,Net 45,Paid
INV05291,ORD05291,28-07-2023,11-09-2023,169188.7,30453.97,199642.67,Net 45,Paid
INV05292,ORD05292,10-08-2023,24-09-2023,252006.9,45361.24,297368.14,Net 45,Paid
INV05293,ORD05293,18-08-2023,02-09-2023,239394.25,43090.96,282485.21,Net 15,Paid
INV05294,ORD05294,21-08-2023,20-09-2023,209315.75,37676.83,246992.58,Net 30,Overdue
INV05295,ORD05295,14-08-2023,13-09-2023,202991.25,36538.42,239529.67,Net 30,Paid
INV05296,ORD05296,12-08-2023,11-09-2023,140529.25,25295.26,165824.51,Net 30,Paid
INV05297,ORD05297,16-08-2023,15-09-2023,87228,15701.04,102929.04,Net 30,Paid
INV05298,ORD05298,20-08-2023,19-09-2023,225057.6,40510.37,265567.97,Net 30,Paid
INV05299,ORD05299,05-08-2023,19-09-2023,263097.75,47357.6,310455.35,Net 45,Pending
INV05300,ORD05300,25-07-2023,09-08-2023,246280.95,44330.57,290611.52,Net 15,Paid
INV05301,ORD05301,07-08-2023,06-09-2023,68987,12417.66,81404.66,Net 30,Overdue
INV05302,ORD05302,30-07-2023,13-09-2023,232308.15,41815.47,274123.62,Net 45,Paid
INV05303,ORD05303,26-07-2023,25-08-2023,128752.55,23175.46,151928.01,Net 30,Pending
INV05304,ORD05304,19-08-2023,03-09-2023,214182.3,38552.81,252735.11,Net 15,Paid
INV05305,ORD05305,24-07-2023,23-08-2023,52097.05,9377.47,61474.52,Net 30,Paid
INV05306,ORD05306,29-07-2023,13-08-2023,195753.2,35235.58,230988.78,Net 15,Pending
INV05307,ORD05307,23-08-2023,22-09-2023,122625.6,22072.61,144698.21,Net 30,Pending
INV05308,ORD05308,24-08-2023,08-09-2023,21609.95,3889.79,25499.74,Net 15,Paid
INV05309,ORD05309,27-08-2023,11-10-2023,4314.6,776.63,5091.23,Net 45,Paid
INV05310,ORD05310,22-07-2023,06-08-2023,189364.15,34085.55,223449.7,Net 15,Paid
INV05311,ORD05311,09-08-2023,24-08-2023,122537.35,22056.72,144594.07,Net 15,Pending
INV05312,ORD05312,03-08-2023,17-09-2023,18889.2,3400.06,22289.26,Net 45,Paid
INV05313,ORD05313,16-08-2023,30-09-2023,142326.55,25618.78,167945.33,Net 45,Pending
INV05314,ORD05314,18-07-2023,02-08-2023,143791.65,25882.5,169674.15,Net 15,Overdue
INV05315,ORD05315,15-08-2023,29-09-2023,68953.5,12411.63,81365.13,Net 45,Paid
INV05316,ORD05316,20-07-2023,04-08-2023,254319.6,45777.53,300097.13,Net 15,Overdue
INV05317,ORD05317,04-08-2023,03-09-2023,82344.6,14822.03,97166.63,Net 30,Overdue
INV05318,ORD05318,05-08-2023,20-08-2023,55360.8,9964.94,65325.74,Net 15,Paid
INV05319,ORD05319,04-08-2023,19-08-2023,111575.15,20083.53,131658.68,Net 15,Paid
INV05320,ORD05320,02-08-2023,17-08-2023,218987.95,39417.83,258405.78,Net 15,Pending
INV05321,ORD05321,24-08-2023,23-09-2023,188607.4,33949.33,222556.73,Net 30,Pending
INV05322,ORD05322,04-08-2023,18-09-2023,57414.3,10334.57,67748.87,Net 45,Paid
INV05323,ORD05323,08-08-2023,22-09-2023,45085.4,8115.37,53200.77,Net 45,Overdue
INV05324,ORD05324,03-08-2023,17-09-2023,58566.15,10541.91,69108.06,Net 45,Paid
INV05325,ORD05325,30-01-2024,29-02-2024,193528.5,34835.13,228363.63,Net 30,Paid
INV05326,ORD05326,23-02-2024,24-03-2024,123402.1,22212.38,145614.48,Net 30,Paid
INV05327,ORD05327,05-03-2024,19-04-2024,132833.75,23910.08,156743.83,Net 45,Pending
INV05328,ORD05328,01-05-2024,15-06-2024,142144.45,25586,167730.45,Net 45,Pending
INV05329,ORD05329,11-12-2023,25-01-2024,207950.5,37431.09,245381.59,Net 45,Pending
INV05330,ORD05330,23-04-2024,07-06-2024,107608.1,19369.46,126977.56,Net 45,Paid
INV05331,ORD05331,26-04-2024,26-05-2024,209725.6,37750.61,247476.21,Net 30,Paid
INV05332,ORD05332,21-04-2024,21-05-2024,183791.05,33082.39,216873.44,Net 30,Paid
INV05333,ORD05333,16-05-2024,15-06-2024,220252,39645.36,259897.36,Net 30,Overdue
INV05334,ORD05334,18-01-2024,03-03-2024,219380.4,39488.47,258868.87,Net 45,Paid
INV05335,ORD05335,04-04-2024,04-05-2024,114268.4,20568.31,134836.71,Net 30,Paid
INV05336,ORD05336,06-05-2024,05-06-2024,147946.5,26630.37,174576.87,Net 30,Paid
INV05337,ORD05337,22-12-2023,21-01-2024,162464.4,29243.59,191707.99,Net 30,Pending
INV05338,ORD05338,05-12-2023,20-12-2023,16115.6,2900.81,19016.41,Net 15,Paid
INV05339,ORD05339,17-05-2024,01-06-2024,13477.5,2425.95,15903.45,Net 15,Paid
INV05340,ORD05340,11-02-2024,12-03-2024,13909.5,2503.71,16413.21,Net 30,Paid
INV05341,ORD05341,16-02-2024,02-03-2024,110837.6,19950.77,130788.37,Net 15,Paid
INV05342,ORD05342,19-02-2024,05-03-2024,58271.4,10488.85,68760.25,Net 15,Paid
INV05343,ORD05343,21-04-2024,06-05-2024,38173.5,6871.23,45044.73,Net 15,Paid
INV05344,ORD05344,11-01-2024,10-02-2024,104243.9,18763.9,123007.8,Net 30,Paid
INV05345,ORD05345,09-01-2024,08-02-2024,240777.3,43339.91,284117.21,Net 30,Paid
INV05346,ORD05346,17-03-2024,01-05-2024,124465.05,22403.71,146868.76,Net 45,Overdue
INV05347,ORD05347,03-04-2024,18-04-2024,50453.95,9081.71,59535.66,Net 15,Pending
INV05348,ORD05348,27-12-2023,10-02-2024,55020.65,9903.72,64924.37,Net 45,Paid
INV05349,ORD05349,03-01-2024,02-02-2024,23498.35,4229.7,27728.05,Net 30,Overdue
INV05350,ORD05350,12-05-2024,27-05-2024,219240.05,39463.21,258703.26,Net 15,Paid
INV05351,ORD05351,04-02-2024,20-03-2024,89450.6,16101.11,105551.71,Net 45,Paid
INV05352,ORD05352,13-02-2024,28-02-2024,218036,39246.48,257282.48,Net 15,Overdue
INV05353,ORD05353,27-01-2024,11-02-2024,110619.45,19911.5,130530.95,Net 15,Paid
INV05354,ORD05354,02-04-2024,17-04-2024,176171.8,31710.92,207882.72,Net 15,Paid
INV05355,ORD05355,21-03-2024,20-04-2024,7350.45,1323.08,8673.53,Net 30,Paid
INV05356,ORD05356,25-12-2023,09-01-2024,213962.8,38513.3,252476.1,Net 15,Pending
INV05357,ORD05357,05-02-2024,21-03-2024,80799.15,14543.85,95343,Net 45,Paid
INV05358,ORD05358,14-02-2024,29-02-2024,251080.95,45194.57,296275.52,Net 15,Paid
INV05359,ORD05359,04-02-2024,19-02-2024,141005.45,25380.98,166386.43,Net 15,Paid
INV05360,ORD05360,12-04-2024,12-05-2024,86361.3,15545.03,101906.33,Net 30,Paid
INV05361,ORD05361,18-02-2024,03-04-2024,53597.95,9647.63,63245.58,Net 45,Pending
INV05362,ORD05362,29-12-2023,28-01-2024,124654,22437.72,147091.72,Net 30,Paid
INV05363,ORD05363,31-03-2024,15-04-2024,239742.3,43153.61,282895.91,Net 15,Pending
INV05364,ORD05364,05-01-2024,04-02-2024,251094.6,45197.03,296291.63,Net 30,Paid
INV05365,ORD05365,17-12-2023,16-01-2024,96557.25,17380.31,113937.56,Net 30,Pending
INV05366,ORD05366,11-05-2024,26-05-2024,160688.25,28923.88,189612.13,Net 15,Pending
INV05367,ORD05367,18-12-2023,01-02-2024,72375.4,13027.57,85402.97,Net 45,Paid
INV05368,ORD05368,23-05-2024,07-07-2024,254971.2,45894.82,300866.02,Net 45,Pending
INV05369,ORD05369,11-01-2024,25-02-2024,203240.1,36583.22,239823.32,Net 45,Pending
INV05370,ORD05370,17-01-2024,02-03-2024,179023.5,32224.23,211247.73,Net 45,Pending
INV05371,ORD05371,04-01-2024,18-02-2024,225303.65,40554.66,265858.31,Net 45,Paid
INV05372,ORD05372,29-04-2024,13-06-2024,221252.4,39825.43,261077.83,Net 45,Paid
INV05373,ORD05373,09-02-2024,10-03-2024,33433.9,6018.1,39452,Net 30,Paid
INV05374,ORD05374,26-02-2024,27-03-2024,111949.4,20150.89,132100.29,Net 30,Paid
INV05375,ORD05375,21-01-2024,05-02-2024,219509.45,39511.7,259021.15,Net 15,Paid
INV05376,ORD05376,16-01-2024,01-03-2024,82977.3,14935.91,97913.21,Net 45,Paid
INV05377,ORD05377,28-01-2024,27-02-2024,29407.1,5293.28,34700.38,Net 30,Overdue
INV05378,ORD05378,06-05-2024,20-06-2024,145968.35,26274.3,172242.65,Net 45,Paid
INV05379,ORD05379,18-05-2024,02-06-2024,108103.1,19458.56,127561.66,Net 15,Paid
INV05380,ORD05380,28-12-2023,11-02-2024,286089.3,51496.07,337585.37,Net 45,Overdue
INV05381,ORD05381,28-02-2024,29-03-2024,43321.1,7797.8,51118.9,Net 30,Paid
INV05382,ORD05382,09-04-2024,09-05-2024,250292.7,45052.69,295345.39,Net 30,Paid
INV05383,ORD05383,05-12-2023,04-01-2024,97355.7,17524.03,114879.73,Net 30,Overdue
INV05384,ORD05384,22-02-2024,07-04-2024,116813.8,21026.48,137840.28,Net 45,Paid
INV05385,ORD05385,10-01-2024,09-02-2024,254574.75,45823.46,300398.21,Net 30,Paid
INV05386,ORD05386,19-02-2024,04-04-2024,50001.75,9000.32,59002.07,Net 45,Paid
INV05387,ORD05387,28-04-2024,12-06-2024,52023.45,9364.22,61387.67,Net 45,Paid
INV05388,ORD05388,13-04-2024,28-05-2024,244601.25,44028.22,288629.47,Net 45,Paid
INV05389,ORD05389,29-02-2024,14-04-2024,279661.2,50339.02,330000.22,Net 45,Pending
INV05390,ORD05390,14-02-2024,15-03-2024,41546.6,7478.39,49024.99,Net 30,Overdue
INV05391,ORD05391,11-01-2024,10-02-2024,265896.75,47861.42,313758.17,Net 30,Paid
INV05392,ORD05392,20-01-2024,04-02-2024,23988,4317.84,28305.84,Net 15,Paid
INV05393,ORD05393,28-05-2024,12-06-2024,188356.65,33904.2,222260.85,Net 15,Paid
INV05394,ORD05394,10-06-2024,10-07-2024,166012.5,29882.25,195894.75,Net 30,Overdue
INV05395,ORD05395,30-03-2024,29-04-2024,243267.7,43788.19,287055.89,Net 30,Paid
INV05396,ORD05396,25-05-2024,24-06-2024,60967.2,10974.1,71941.3,Net 30,Paid
INV05397,ORD05397,04-04-2024,19-05-2024,160179,28832.22,189011.22,Net 45,Paid
INV05398,ORD05398,12-05-2024,11-06-2024,230573.65,41503.26,272076.91,Net 30,Paid
INV05399,ORD05399,01-05-2024,16-05-2024,67872.5,12217.05,80089.55,Net 15,Pending
INV05400,ORD05400,21-03-2024,05-05-2024,163843.05,29491.75,193334.8,Net 45,Pending
INV05401,ORD05401,04-04-2024,19-05-2024,110854.55,19953.82,130808.37,Net 45,Pending
INV05402,ORD05402,04-06-2024,19-07-2024,130393.2,23470.78,153863.98,Net 45,Paid
INV05403,ORD05403,26-04-2024,11-05-2024,35251.65,6345.3,41596.95,Net 15,Paid
INV05404,ORD05404,19-05-2024,03-06-2024,40262.4,7247.23,47509.63,Net 15,Overdue
INV05405,ORD05405,16-03-2024,15-04-2024,9755.45,1755.98,11511.43,Net 30,Paid
INV05406,ORD05406,21-05-2024,05-07-2024,154773.45,27859.22,182632.67,Net 45,Pending
INV05407,ORD05407,22-04-2024,06-06-2024,72819.55,13107.52,85927.07,Net 45,Paid
INV05408,ORD05408,15-05-2024,30-05-2024,222282.55,40010.86,262293.41,Net 15,Paid
INV05409,ORD05409,11-06-2024,11-07-2024,140003.85,25200.69,165204.54,Net 30,Overdue
INV05410,ORD05410,08-04-2024,08-05-2024,34486.8,6207.62,40694.42,Net 30,Paid
INV05411,ORD05411,18-05-2024,02-06-2024,283713.05,51068.35,334781.4,Net 15,Paid
INV05412,ORD05412,04-06-2024,04-07-2024,240863.15,43355.37,284218.52,Net 30,Pending
INV05413,ORD05413,29-05-2024,13-07-2024,190288.8,34251.98,224540.78,Net 45,Overdue
INV05414,ORD05414,08-05-2024,07-06-2024,76135.35,13704.36,89839.71,Net 30,Paid
INV05415,ORD05415,25-03-2024,24-04-2024,197420.4,35535.67,232956.07,Net 30,Paid
INV05416,ORD05416,02-06-2024,17-06-2024,162322.85,29218.11,191540.96,Net 15,Overdue
INV05417,ORD05417,19-03-2024,03-04-2024,101092,18196.56,119288.56,Net 15,Paid
INV05418,ORD05418,20-05-2024,04-07-2024,177619.4,31971.49,209590.89,Net 45,Paid
INV05419,ORD05419,18-06-2024,02-08-2024,163718.1,29469.26,193187.36,Net 45,Pending
INV05420,ORD05420,06-04-2024,06-05-2024,191595.1,34487.12,226082.22,Net 30,Pending
INV05421,ORD05421,07-06-2024,22-06-2024,73201.75,13176.31,86378.06,Net 15,Pending
INV05422,ORD05422,20-05-2024,19-06-2024,175315.95,31556.87,206872.82,Net 30,Paid
INV05423,ORD05423,17-05-2024,01-06-2024,248903.8,44802.68,293706.48,Net 15,Overdue
INV05424,ORD05424,04-05-2024,03-06-2024,15565.1,2801.72,18366.82,Net 30,Paid
INV05425,ORD05425,21-05-2024,05-07-2024,269263,48467.34,317730.34,Net 45,Pending
INV05426,ORD05426,21-05-2024,20-06-2024,224148.4,40346.71,264495.11,Net 30,Paid
INV05427,ORD05427,29-04-2024,29-05-2024,254754.7,45855.85,300610.55,Net 30,Overdue
INV05428,ORD05428,14-04-2024,29-05-2024,221554.8,39879.86,261434.66,Net 45,Paid
INV05429,ORD05429,15-06-2024,30-06-2024,151137.9,27204.82,178342.72,Net 15,Overdue
INV05430,ORD05430,10-05-2024,25-05-2024,192391.55,34630.48,227022.03,Net 15,Paid
INV05431,ORD05431,02-04-2024,17-05-2024,52870.6,9516.71,62387.31,Net 45,Paid
INV05432,ORD05432,01-05-2024,16-05-2024,40366.95,7266.05,47633,Net 15,Overdue
INV05433,ORD05433,29-04-2024,14-05-2024,182140.7,32785.33,214926.03,Net 15,Overdue
INV05434,ORD05434,14-05-2024,13-06-2024,207877.4,37417.93,245295.33,Net 30,Pending
INV05435,ORD05435,12-04-2024,12-05-2024,221143.25,39805.78,260949.03,Net 30,Pending
INV05436,ORD05436,08-06-2024,23-06-2024,163054.2,29349.76,192403.96,Net 15,Pending
INV05437,ORD05437,01-06-2024,01-07-2024,25479.5,4586.31,30065.81,Net 30,Overdue
INV05438,ORD05438,20-03-2024,19-04-2024,77259.6,13906.73,91166.33,Net 30,Paid
INV05439,ORD05439,13-06-2024,28-07-2024,246620.9,44391.76,291012.66,Net 45,Overdue
INV05440,ORD05440,27-04-2024,27-05-2024,24910.2,4483.84,29394.04,Net 30,Paid
INV05441,ORD05441,16-05-2024,31-05-2024,6815.4,1226.77,8042.17,Net 15,Pending
INV05442,ORD05442,15-06-2024,15-07-2024,278264.05,50087.53,328351.58,Net 30,Paid
INV05443,ORD05443,29-05-2024,28-06-2024,297108.3,53479.49,350587.79,Net 30,Paid
INV05444,ORD05444,03-05-2024,17-06-2024,94266.55,16967.98,111234.53,Net 45,Paid
INV05445,ORD05445,11-06-2024,11-07-2024,133067.55,23952.16,157019.71,Net 30,Paid
INV05446,ORD05446,23-03-2024,07-05-2024,99823.75,17968.27,117792.02,Net 45,Paid
INV05447,ORD05447,25-03-2024,09-04-2024,246810.85,44425.95,291236.8,Net 15,Paid
INV05448,ORD05448,04-04-2024,04-05-2024,245028.6,44105.15,289133.75,Net 30,Paid
INV05449,ORD05449,22-03-2024,06-05-2024,106820.85,19227.75,126048.6,Net 45,Pending
INV05450,ORD05450,01-06-2024,01-07-2024,13857,2494.26,16351.26,Net 30,Paid
INV05451,ORD05451,19-04-2024,19-05-2024,197323.55,35518.24,232841.79,Net 30,Paid
INV05452,ORD05452,21-06-2024,06-07-2024,28057.55,5050.36,33107.91,Net 15,Overdue
INV05453,ORD05453,03-05-2024,02-06-2024,121937.25,21948.7,143885.95,Net 30,Paid
INV05454,ORD05454,03-06-2024,03-07-2024,53013.6,9542.45,62556.05,Net 30,Paid
INV05455,ORD05455,02-04-2024,17-05-2024,98467.1,17724.08,116191.18,Net 45,Paid
INV05456,ORD05456,12-06-2024,12-07-2024,89689.1,16144.04,105833.14,Net 30,Overdue
INV05457,ORD05457,14-04-2024,29-04-2024,239003.5,43020.63,282024.13,Net 15,Pending
INV05458,ORD05458,08-04-2024,23-04-2024,264256.2,47566.12,311822.32,Net 15,Paid
INV05459,ORD05459,16-06-2024,01-07-2024,158211.65,28478.1,186689.75,Net 15,Paid
INV05460,ORD05460,27-03-2024,11-04-2024,81896,14741.28,96637.28,Net 15,Overdue
INV05461,ORD05461,22-03-2024,06-05-2024,81278.2,14630.08,95908.28,Net 45,Paid
INV05462,ORD05462,07-05-2024,21-06-2024,185860.45,33454.88,219315.33,Net 45,Paid
INV05463,ORD05463,08-06-2024,23-07-2024,10730.8,1931.54,12662.34,Net 45,Overdue
INV05464,ORD05464,08-06-2024,23-07-2024,224698.5,40445.73,265144.23,Net 45,Overdue
INV05465,ORD05465,24-05-2024,08-06-2024,71773.75,12919.27,84693.02,Net 15,Pending
INV05466,ORD05466,08-05-2024,22-06-2024,170324.1,30658.34,200982.44,Net 45,Paid
INV05467,ORD05467,08-06-2024,23-06-2024,207004.75,37260.85,244265.6,Net 15,Paid
INV05468,ORD05468,11-04-2024,26-04-2024,169220.2,30459.64,199679.84,Net 15,Paid
INV05469,ORD05469,06-05-2024,21-05-2024,42371.1,7626.8,49997.9,Net 15,Paid
INV05470,ORD05470,21-04-2024,06-05-2024,190741.5,34333.47,225074.97,Net 15,Paid
INV05471,ORD05471,03-06-2024,18-07-2024,23837.2,4290.7,28127.9,Net 45,Paid
INV05472,ORD05472,27-04-2024,11-06-2024,217016.1,39062.9,256079,Net 45,Overdue
INV05473,ORD05473,20-04-2024,04-06-2024,36963,6653.34,43616.34,Net 45,Paid
INV05474,ORD05474,30-03-2024,14-05-2024,49355.55,8884,58239.55,Net 45,Pending
INV05475,ORD05475,26-05-2024,25-06-2024,165361.25,29765.02,195126.27,Net 30,Paid
INV05476,ORD05476,25-04-2024,10-05-2024,205494.3,36988.97,242483.27,Net 15,Paid
INV05477,ORD05477,26-03-2024,25-04-2024,207366.95,37326.05,244693,Net 30,Paid
INV05478,ORD05478,16-05-2024,30-06-2024,122714.25,22088.56,144802.81,Net 45,Overdue
INV05479,ORD05479,25-04-2024,10-05-2024,169445.85,30500.25,199946.1,Net 15,Pending
INV05480,ORD05480,01-05-2024,16-05-2024,225873.9,40657.3,266531.2,Net 15,Paid
INV05481,ORD05481,29-03-2024,13-04-2024,130868.4,23556.31,154424.71,Net 15,Paid
INV05482,ORD05482,14-04-2024,29-05-2024,229303.15,41274.57,270577.72,Net 45,Paid
INV05483,ORD05483,03-05-2024,17-06-2024,96218.15,17319.27,113537.42,Net 45,Pending
INV05484,ORD05484,09-06-2024,09-07-2024,229465.15,41303.73,270768.88,Net 30,Paid
INV05485,ORD05485,24-04-2024,08-06-2024,57643.65,10375.86,68019.51,Net 45,Paid
INV05486,ORD05486,04-04-2024,19-05-2024,237463.8,42743.48,280207.28,Net 45,Overdue
INV05487,ORD05487,16-06-2024,16-07-2024,168347.7,30302.59,198650.29,Net 30,Paid
INV05488,ORD05488,30-05-2024,14-06-2024,269337.3,48480.71,317818.01,Net 15,Paid
INV05489,ORD05489,05-06-2024,05-07-2024,36519.45,6573.5,43092.95,Net 30,Overdue
INV05490,ORD05490,22-04-2024,06-06-2024,267644.4,48175.99,315820.39,Net 45,Pending
INV05491,ORD05491,16-06-2024,01-07-2024,112315.6,20216.81,132532.41,Net 15,Pending
INV05492,ORD05492,13-04-2024,13-05-2024,213541.7,38437.51,251979.21,Net 30,Paid
INV05493,ORD05493,19-06-2024,03-08-2024,210483.25,37886.99,248370.24,Net 45,Paid
INV05494,ORD05494,25-11-2022,25-12-2022,213195,38375.1,251570.1,Net 30,Pending
INV05495,ORD05495,17-03-2023,01-05-2023,277986.75,50037.61,328024.36,Net 45,Overdue
INV05496,ORD05496,20-02-2023,22-03-2023,33983,6116.94,40099.94,Net 30,Pending
INV05497,ORD05497,02-12-2022,01-01-2023,207991.25,37438.42,245429.67,Net 30,Paid
INV05498,ORD05498,22-12-2022,21-01-2023,45499.75,8189.95,53689.7,Net 30,Paid
INV05499,ORD05499,18-03-2023,17-04-2023,257093.25,46276.78,303370.03,Net 30,Paid
INV05500,ORD05500,16-01-2023,31-01-2023,278483.35,50127,328610.35,Net 15,Paid
INV05501,ORD05501,31-03-2023,15-04-2023,26522.2,4774,31296.2,Net 15,Pending
INV05502,ORD05502,28-04-2023,28-05-2023,157921,28425.78,186346.78,Net 30,Overdue
INV05503,ORD05503,27-12-2022,26-01-2023,223146.05,40166.29,263312.34,Net 30,Paid
INV05504,ORD05504,07-01-2023,06-02-2023,13979.65,2516.34,16495.99,Net 30,Paid
INV05505,ORD05505,22-02-2023,24-03-2023,109366.5,19685.97,129052.47,Net 30,Paid
INV05506,ORD05506,07-12-2022,22-12-2022,255386,45969.48,301355.48,Net 15,Pending
INV05507,ORD05507,27-04-2023,11-06-2023,257216.3,46298.93,303515.23,Net 45,Paid
INV05508,ORD05508,22-04-2023,07-05-2023,161808.85,29125.59,190934.44,Net 15,Paid
INV05509,ORD05509,10-01-2023,25-01-2023,208829.35,37589.28,246418.63,Net 15,Paid
INV05510,ORD05510,26-04-2023,11-05-2023,88333.4,15900.01,104233.41,Net 15,Paid
INV05511,ORD05511,27-04-2023,27-05-2023,192619.35,34671.48,227290.83,Net 30,Paid
INV05512,ORD05512,29-11-2022,14-12-2022,141341.95,25441.55,166783.5,Net 15,Paid
INV05513,ORD05513,24-12-2022,08-01-2023,233566.1,42041.9,275608,Net 15,Paid
INV05514,ORD05514,28-02-2023,30-03-2023,178510.7,32131.93,210642.63,Net 30,Paid
INV05515,ORD05515,24-12-2022,07-02-2023,176712.75,31808.29,208521.04,Net 45,Pending
INV05516,ORD05516,05-02-2023,07-03-2023,120518.3,21693.29,142211.59,Net 30,Overdue
INV05517,ORD05517,04-02-2023,06-03-2023,23271.35,4188.84,27460.19,Net 30,Overdue
INV05518,ORD05518,23-01-2023,22-02-2023,235563,42401.34,277964.34,Net 30,Overdue
INV05519,ORD05519,17-12-2022,16-01-2023,247210.6,44497.91,291708.51,Net 30,Pending
INV05520,ORD05520,23-02-2023,25-03-2023,217850,39213,257063,Net 30,Paid
INV05521,ORD05521,18-02-2023,20-03-2023,178046.95,32048.45,210095.4,Net 30,Pending
INV05522,ORD05522,03-02-2023,05-03-2023,29505.15,5310.93,34816.08,Net 30,Paid
INV05523,ORD05523,12-02-2023,29-03-2023,141367.75,25446.19,166813.94,Net 45,Paid
INV05524,ORD05524,12-02-2023,14-03-2023,91174.5,16411.41,107585.91,Net 30,Pending
INV05525,ORD05525,06-12-2022,20-01-2023,272692.9,49084.72,321777.62,Net 45,Paid
INV05526,ORD05526,27-12-2022,10-02-2023,49427.6,8896.97,58324.57,Net 45,Paid
INV05527,ORD05527,23-12-2022,22-01-2023,18909.95,3403.79,22313.74,Net 30,Pending
INV05528,ORD05528,28-03-2023,27-04-2023,118879.2,21398.26,140277.46,Net 30,Paid
INV05529,ORD05529,22-12-2022,06-01-2023,69302.2,12474.4,81776.6,Net 15,Paid
INV05530,ORD05530,13-11-2022,13-12-2022,74772.5,13459.05,88231.55,Net 30,Paid
INV05531,ORD05531,06-03-2023,20-04-2023,133265.1,23987.72,157252.82,Net 45,Paid
INV05532,ORD05532,15-01-2023,01-03-2023,100970.45,18174.68,119145.13,Net 45,Overdue
INV05533,ORD05533,12-03-2023,11-04-2023,36457.95,6562.43,43020.38,Net 30,Paid
INV05534,ORD05534,20-01-2023,19-02-2023,30447,5480.46,35927.46,Net 30,Pending
INV05535,ORD05535,25-12-2022,24-01-2023,255119.2,45921.46,301040.66,Net 30,Pending
INV05536,ORD05536,20-02-2023,07-03-2023,221248.4,39824.71,261073.11,Net 15,Pending
INV05537,ORD05537,19-11-2022,04-12-2022,40932.4,7367.83,48300.23,Net 15,Pending
INV05538,ORD05538,12-02-2023,14-03-2023,46993.65,8458.86,55452.51,Net 30,Paid
INV05539,ORD05539,05-12-2022,04-01-2023,70703.6,12726.65,83430.25,Net 30,Paid
INV05540,ORD05540,22-11-2022,22-12-2022,142805.7,25705.03,168510.73,Net 30,Pending
INV05541,ORD05541,27-12-2022,26-01-2023,105218.8,18939.38,124158.18,Net 30,Paid
INV05542,ORD05542,16-02-2023,18-03-2023,142428.75,25637.17,168065.92,Net 30,Pending
INV05543,ORD05543,06-02-2023,08-03-2023,143861.05,25894.99,169756.04,Net 30,Paid
INV05544,ORD05544,23-11-2022,08-12-2022,139118.5,25041.33,164159.83,Net 15,Pending
INV05545,ORD05545,12-11-2022,27-12-2022,181843.9,32731.9,214575.8,Net 45,Paid
INV05546,ORD05546,26-01-2023,25-02-2023,106037.5,19086.75,125124.25,Net 30,Paid
INV05547,ORD05547,11-12-2022,26-12-2022,153047.25,27548.5,180595.75,Net 15,Paid
INV05548,ORD05548,24-11-2022,24-12-2022,131181,23612.58,154793.58,Net 30,Paid
INV05549,ORD05549,04-03-2023,03-04-2023,211907.6,38143.37,250050.97,Net 30,Paid
INV05550,ORD05550,28-11-2022,12-01-2023,38749.15,6974.85,45724,Net 45,Overdue
INV05551,ORD05551,02-11-2022,17-12-2022,15379.05,2768.23,18147.28,Net 45,Paid
INV05552,ORD05552,23-02-2023,09-04-2023,217398.65,39131.76,256530.41,Net 45,Paid
INV05553,ORD05553,27-03-2023,11-04-2023,227233.35,40902,268135.35,Net 15,Pending
INV05554,ORD05554,26-01-2023,12-03-2023,11547.25,2078.51,13625.76,Net 45,Pending
INV05555,ORD05555,07-01-2023,22-01-2023,112375,20227.5,132602.5,Net 15,Pending
INV05556,ORD05556,29-11-2022,13-01-2023,199752.3,35955.41,235707.71,Net 45,Pending
INV05557,ORD05557,08-01-2023,07-02-2023,150202.65,27036.48,177239.13,Net 30,Paid
INV05558,ORD05558,26-11-2022,26-12-2022,70644.95,12716.09,83361.04,Net 30,Paid
