PaymentID,InvoiceID,PaymentDate,PaymentMethod,AmountPaid,BalanceAmount,PaymentStatus
PAY05577,INV05577,2022-12-09,Bank Transfer,163293.83,0.0,Paid
PAY05578,INV05578,2023-03-20,UPI,26417.25,0.0,Paid
PAY05579,INV05579,2022-12-19,Bank Transfer,132415.88,0.0,Paid
PAY05580,INV05580,2023-02-25,Bank Transfer,23026.87,0.0,Paid
PAY05581,INV05581,2023-01-25,UPI,67648.34,0.0,Paid
PAY05582,INV05582,2023-01-04,Debit Card,133996.08,0.0,Paid
PAY05583,INV05583,2023-03-31,Cheque,96918.65,0.0,Paid
PAY05584,INV05584,2023-03-11,UPI,69888.39,0.0,Paid
PAY05585,INV05585,2023-02-08,UPI,206369.96,0.0,Paid
PAY05586,INV05586,2022-12-18,Debit Card,106340.18,0.0,Paid
PAY05587,INV05587,2023-03-30,Bank Transfer,128816.35,0.0,Paid
PAY05588,INV05588,2023-01-13,Debit Card,7383.2,11018.84,Partial
PAY05589,INV05589,2023-02-04,Debit Card,230810.54,0.0,Paid
PAY05590,INV05590,2022-12-07,UPI,276523.56,0.0,Paid
PAY05591,INV05591,2023-01-26,Credit Card,111147.44,0.0,Paid
PAY05592,INV05592,2023-01-31,Bank Transfer,63641.12,0.0,Paid
PAY05593,INV05593,2023-01-30,Bank Transfer,275938.4,0.0,Paid
PAY05594,INV05594,,UPI,0.0,22388.43,Pending
PAY05595,INV05595,2022-12-08,Credit Card,120091.12,80129.16,Partial
PAY05596,INV05596,,Bank Transfer,0.0,285689.8,Pending
PAY05597,INV05597,2023-03-14,Bank Transfer,257350.39,0.0,Paid
PAY05598,INV05598,2023-03-15,Cheque,66326.51,12958.34,Partial
PAY05599,INV05599,2023-01-14,Debit Card,90095.86,159199.02,Partial
PAY05600,INV05600,2023-02-01,Credit Card,86384.79,0.0,Paid
PAY05601,INV05601,2022-12-16,UPI,97506.82,0.0,Paid
PAY05602,INV05602,2023-02-09,Credit Card,144046.62,58246.86,Partial
PAY05603,INV05603,2023-04-09,Cheque,10887.74,2390.8,Partial
PAY05604,INV05604,2023-03-20,Cheque,5446.88,0.0,Paid
PAY05605,INV05605,2022-12-21,UPI,202169.34,0.0,Paid
PAY05606,INV05606,2023-03-13,Cheque,166705.03,0.0,Paid
PAY05607,INV05607,2023-03-11,UPI,77276.67,10952.76,Partial
PAY05608,INV05608,2024-06-14,UPI,36518.71,19391.52,Partial
PAY05609,INV05609,2024-05-30,UPI,276829.42,0.0,Paid
PAY05610,INV05610,2024-05-17,UPI,150312.65,0.0,Paid
PAY05611,INV05611,2024-06-01,Cheque,108274.0,72822.96,Partial
PAY05612,INV05612,2024-05-30,Debit Card,55642.61,87793.35,Partial
PAY05613,INV05613,2024-04-27,Bank Transfer,143231.95,129243.03,Partial
PAY05614,INV05614,2024-04-20,Credit Card,155952.81,0.0,Paid
PAY05615,INV05615,2024-05-29,Debit Card,53722.04,0.0,Paid
PAY05616,INV05616,2024-05-09,UPI,223253.11,0.0,Paid
PAY05617,INV05617,2024-05-13,Bank Transfer,170004.13,0.0,Paid
PAY05618,INV05618,2024-05-08,Bank Transfer,86742.34,52391.64,Partial
PAY05619,INV05619,2024-06-14,Cheque,184529.93,0.0,Paid
PAY05620,INV05620,2024-05-02,Cheque,36350.61,0.0,Paid
PAY05621,INV05621,2024-06-06,Bank Transfer,103244.45,0.0,Paid
PAY05622,INV05622,,Credit Card,0.0,312221.57,Pending
PAY05623,INV05623,2024-05-15,UPI,77758.52,0.0,Paid
PAY05624,INV05624,2024-06-16,Cheque,55567.78,8088.5,Partial
PAY05625,INV05625,2024-06-02,Credit Card,246364.47,0.0,Paid
PAY05626,INV05626,2024-06-20,Cheque,179683.97,0.0,Paid
PAY05627,INV05627,2024-06-19,Bank Transfer,39320.73,0.0,Paid
PAY05628,INV05628,,Credit Card,0.0,260995.29,Pending
PAY05629,INV05629,2024-05-14,Bank Transfer,110230.68,231386.75,Partial
PAY05630,INV05630,,Credit Card,0.0,103582.58,Pending
PAY05631,INV05631,2024-05-18,UPI,136477.03,0.0,Paid
PAY05632,INV05632,,Cheque,0.0,30575.69,Pending
PAY05633,INV05633,2024-05-24,Credit Card,8819.86,10759.7,Partial
PAY05634,INV05634,2024-05-21,Debit Card,52463.86,0.0,Paid
PAY05635,INV05635,2024-05-27,Bank Transfer,7556.91,3792.57,Partial
PAY05636,INV05636,2024-05-25,Debit Card,322509.34,0.0,Paid
PAY05637,INV05637,2024-06-07,Cheque,333592.02,0.0,Paid
PAY05638,INV05638,2024-05-09,UPI,190972.73,0.0,Paid
PAY05639,INV05639,2024-05-10,Credit Card,54316.58,0.0,Paid
PAY05640,INV05640,2024-05-30,UPI,95261.48,80825.2,Partial
PAY05641,INV05641,2024-05-15,Bank Transfer,213622.13,0.0,Paid
PAY05642,INV05642,,UPI,0.0,263177.94,Pending
PAY05643,INV05643,2024-05-28,Cheque,29271.73,0.0,Paid
PAY05644,INV05644,2024-05-20,UPI,42221.58,0.0,Paid
PAY05645,INV05645,2024-06-20,UPI,52584.1,0.0,Paid
PAY05646,INV05646,2024-06-09,Cheque,140825.27,0.0,Paid
PAY05647,INV05647,,Cheque,0.0,56023.1,Pending
PAY05648,INV05648,2024-05-28,Credit Card,93369.21,0.0,Paid
PAY05649,INV05649,2024-05-22,Credit Card,256755.96,0.0,Paid
PAY05650,INV05650,2024-06-08,Cheque,167456.69,0.0,Paid
PAY05651,INV05651,2024-06-09,Bank Transfer,186119.75,0.0,Paid
PAY05652,INV05652,2024-06-04,Credit Card,349504.73,0.0,Paid
PAY05653,INV05653,2024-05-23,Bank Transfer,108941.14,0.0,Paid
PAY05654,INV05654,2024-05-26,UPI,258385.96,0.0,Paid
PAY05655,INV05655,2024-06-09,Debit Card,29182.76,0.0,Paid
PAY05656,INV05656,2024-06-11,Bank Transfer,350582.72,0.0,Paid
PAY05657,INV05657,2024-05-09,Credit Card,231964.05,0.0,Paid
PAY05658,INV05658,2024-06-04,Credit Card,320837.75,0.0,Paid
PAY05659,INV05659,2024-06-18,Debit Card,103040.13,100766.11,Partial
PAY05660,INV05660,2024-05-15,UPI,277471.93,0.0,Paid
PAY05661,INV05661,2024-05-31,Credit Card,323759.31,0.0,Paid
PAY05662,INV05662,2024-06-04,Debit Card,220758.47,0.0,Paid
PAY05663,INV05663,2024-05-31,Credit Card,83208.47,0.0,Paid
PAY05664,INV05664,2024-06-04,Debit Card,285996.19,0.0,Paid
PAY05665,INV05665,2024-05-22,Credit Card,27204.83,6878.53,Partial
PAY05666,INV05666,2024-06-11,Bank Transfer,219775.24,0.0,Paid
PAY05667,INV05667,2024-05-01,Debit Card,246404.71,0.0,Paid
PAY05668,INV05668,2024-05-05,Credit Card,288793.14,0.0,Paid
PAY05669,INV05669,2024-06-17,UPI,118844.88,0.0,Paid
PAY05670,INV05670,2023-10-29,UPI,243612.77,0.0,Paid
PAY05671,INV05671,2023-10-07,Credit Card,144852.79,0.0,Paid
PAY05672,INV05672,2023-11-11,Credit Card,126999.09,0.0,Paid
PAY05673,INV05673,2023-11-28,Cheque,13674.48,17879.9,Partial
PAY05674,INV05674,2023-09-11,Cheque,83101.19,76087.0,Partial
PAY05675,INV05675,2023-11-04,Debit Card,292525.78,0.0,Paid
PAY05676,INV05676,2023-10-28,Cheque,293015.36,0.0,Paid
PAY05677,INV05677,2023-11-13,Cheque,145174.28,0.0,Paid
PAY05678,INV05678,2023-11-28,Debit Card,80138.81,0.0,Paid
PAY05679,INV05679,2023-10-12,Debit Card,36359.15,11243.7,Partial
PAY05680,INV05680,2023-08-31,Debit Card,202123.32,0.0,Paid
PAY05681,INV05681,2023-09-23,Cheque,180195.5,0.0,Paid
PAY05682,INV05682,2023-10-02,UPI,104831.49,199287.25,Partial
PAY05683,INV05683,2023-10-17,Bank Transfer,197945.06,0.0,Paid
PAY05684,INV05684,2023-10-26,Cheque,188687.37,0.0,Paid
PAY05685,INV05685,2023-09-27,Bank Transfer,307541.39,0.0,Paid
PAY05686,INV05686,2023-11-03,Bank Transfer,120998.37,162961.02,Partial
PAY05687,INV05687,2023-12-16,Bank Transfer,27120.35,0.0,Paid
PAY05688,INV05688,2023-09-28,Credit Card,74136.98,0.0,Paid
PAY05689,INV05689,2023-10-10,Debit Card,74343.01,0.0,Paid
PAY05690,INV05690,2023-12-07,UPI,127841.26,0.0,Paid
PAY05691,INV05691,2023-10-21,Bank Transfer,198789.58,0.0,Paid
PAY05692,INV05692,2023-11-23,UPI,159917.2,0.0,Paid
PAY05693,INV05693,2023-11-17,Debit Card,82977.79,170408.63,Partial
PAY05694,INV05694,,Credit Card,0.0,313082.5,Pending
PAY05695,INV05695,2023-10-06,Debit Card,200086.11,0.0,Paid
PAY05696,INV05696,,Bank Transfer,0.0,105465.92,Pending
PAY05697,INV05697,2023-11-10,Credit Card,314591.13,0.0,Paid
PAY05698,INV05698,2023-11-27,Cheque,104612.9,0.0,Paid
PAY05699,INV05699,,Bank Transfer,0.0,331033.25,Pending
PAY05700,INV05700,2023-10-16,UPI,51677.27,0.0,Paid
PAY05701,INV05701,2023-10-29,Credit Card,108315.74,0.0,Paid
PAY05702,INV05702,2023-10-31,Credit Card,10143.75,23219.92,Partial
PAY05703,INV05703,2023-11-02,Cheque,165564.44,0.0,Paid
PAY05704,INV05704,2023-10-23,UPI,291186.77,0.0,Paid
PAY05705,INV05705,2023-10-27,Debit Card,26732.66,0.0,Paid
PAY05706,INV05706,2023-11-08,UPI,255105.14,0.0,Paid
PAY05707,INV05707,2023-10-19,Cheque,174433.2,0.0,Paid
PAY05708,INV05708,2023-10-26,Cheque,274922.6,0.0,Paid
PAY05709,INV05709,2023-10-04,Credit Card,41055.86,0.0,Paid
PAY05710,INV05710,2023-10-24,Cheque,100976.02,0.0,Paid
PAY05711,INV05711,2023-10-11,Cheque,48803.15,0.0,Paid
PAY05712,INV05712,2023-11-20,UPI,273568.6,0.0,Paid
PAY05713,INV05713,,Debit Card,0.0,201217.26,Pending
PAY05714,INV05714,2023-10-19,Credit Card,196406.95,47593.27,Partial
PAY05715,INV05715,2023-11-10,Cheque,229122.02,0.0,Paid
PAY05716,INV05716,,Bank Transfer,0.0,141177.62,Pending
PAY05717,INV05717,2023-10-16,Bank Transfer,160724.58,127899.7,Partial
PAY05718,INV05718,2023-11-05,Bank Transfer,237424.26,0.0,Paid
PAY05719,INV05719,2023-11-05,Debit Card,228309.88,0.0,Paid
PAY05720,INV05720,2023-11-20,Credit Card,91878.4,0.0,Paid
PAY05721,INV05721,2023-10-17,Credit Card,137805.12,0.0,Paid
PAY05722,INV05722,2023-09-26,Debit Card,27272.63,0.0,Paid
PAY05723,INV05723,2023-10-10,Debit Card,93899.94,181026.61,Partial
PAY05724,INV05724,2023-10-23,Cheque,206170.01,0.0,Paid
PAY05725,INV05725,2023-11-04,Cheque,206057.74,0.0,Paid
PAY05726,INV05726,2023-10-24,Debit Card,83657.46,34303.36,Partial
PAY05727,INV05727,2023-10-29,Cheque,203869.25,0.0,Paid
PAY05728,INV05728,2023-10-18,Cheque,82787.03,0.0,Paid
PAY05729,INV05729,2023-10-09,Credit Card,46314.0,0.0,Paid
PAY05730,INV05730,2023-10-25,UPI,219262.76,0.0,Paid
PAY05731,INV05731,2023-11-19,Debit Card,48310.5,0.0,Paid
PAY05732,INV05732,2023-10-28,Bank Transfer,246020.09,0.0,Paid
PAY05733,INV05733,2023-10-10,Credit Card,53781.1,0.0,Paid
PAY05734,INV05734,,Debit Card,0.0,87136.57,Pending
PAY05735,INV05735,2023-11-21,Cheque,228916.46,0.0,Paid
PAY05736,INV05736,2023-08-30,Cheque,316162.71,0.0,Paid
PAY05737,INV05737,2023-06-24,Credit Card,28748.75,50336.32,Partial
PAY05738,INV05738,2023-11-09,Credit Card,60731.65,100884.45,Partial
PAY05739,INV05739,2023-11-05,Cheque,230828.12,105122.84,Partial
PAY05740,INV05740,2023-10-13,Bank Transfer,234914.99,0.0,Paid
PAY05741,INV05741,2023-09-23,Debit Card,105812.66,67153.27,Partial
PAY05742,INV05742,2023-11-12,Cheque,45853.8,0.0,Paid
PAY05743,INV05743,2023-07-12,Cheque,18201.2,0.0,Paid
PAY05744,INV05744,2023-09-03,UPI,208325.46,0.0,Paid
PAY05745,INV05745,2023-08-28,UPI,233819.36,0.0,Paid
PAY05746,INV05746,2023-06-09,Debit Card,152613.94,0.0,Paid
PAY05747,INV05747,2023-07-04,Debit Card,252675.76,0.0,Paid
PAY05748,INV05748,2023-08-11,UPI,87438.11,81389.86,Partial
PAY05749,INV05749,2023-08-18,Cheque,129831.98,0.0,Paid
PAY05750,INV05750,,Debit Card,0.0,258797.72,Pending
PAY05751,INV05751,2023-07-16,Cheque,8479.01,0.0,Paid
PAY05752,INV05752,2023-07-14,UPI,8796.17,2024.19,Partial
PAY05753,INV05753,2023-06-12,UPI,184619.5,107370.67,Partial
PAY05754,INV05754,2023-09-01,UPI,70021.91,0.0,Paid
PAY05755,INV05755,,UPI,0.0,213801.01,Pending
PAY05756,INV05756,2023-07-10,Credit Card,129844.37,0.0,Paid
PAY05757,INV05757,2023-09-21,Cheque,278487.08,0.0,Paid
PAY05758,INV05758,2023-10-28,Bank Transfer,292423.0,0.0,Paid
PAY05759,INV05759,2023-06-20,Credit Card,23063.39,0.0,Paid
PAY05760,INV05760,2023-11-03,Cheque,311130.6,0.0,Paid
PAY05761,INV05761,2023-10-18,Credit Card,66065.6,0.0,Paid
PAY05762,INV05762,,UPI,0.0,24248.06,Pending
PAY05763,INV05763,2023-08-16,Bank Transfer,26107.57,11492.54,Partial
PAY05764,INV05764,2023-10-15,Cheque,210789.71,0.0,Paid
PAY05765,INV05765,2023-11-11,Credit Card,202115.18,0.0,Paid
PAY05766,INV05766,2023-09-10,Credit Card,76972.7,0.0,Paid
PAY05767,INV05767,2023-07-10,Credit Card,24565.63,5634.82,Partial
PAY05768,INV05768,2023-10-10,Debit Card,16521.53,0.0,Paid
PAY05769,INV05769,2023-06-24,UPI,224971.31,0.0,Paid
PAY05770,INV05770,2023-08-19,Credit Card,129046.36,26524.19,Partial
PAY05771,INV05771,2023-06-14,Cheque,124949.79,138709.82,Partial
PAY05772,INV05772,2023-09-24,Cheque,104023.96,0.0,Paid
PAY05773,INV05773,2023-09-04,Bank Transfer,184486.5,56685.38,Partial
PAY05774,INV05774,2023-07-20,Cheque,113324.54,0.0,Paid
PAY05775,INV05775,2023-09-21,Bank Transfer,72200.45,16240.55,Partial
PAY05776,INV05776,2023-09-08,UPI,20341.43,0.0,Paid
PAY05777,INV05777,2023-08-11,Debit Card,69330.01,0.0,Paid
PAY05778,INV05778,2023-09-11,UPI,152001.64,0.0,Paid
PAY05779,INV05779,2023-09-28,Credit Card,195547.21,35487.35,Partial
PAY05780,INV05780,2023-07-20,Credit Card,45625.23,0.0,Paid
PAY05781,INV05781,2023-11-17,Cheque,250131.5,0.0,Paid
PAY05782,INV05782,2023-10-22,Bank Transfer,200395.39,0.0,Paid
PAY05783,INV05783,2023-06-17,Credit Card,221746.86,73266.83,Partial
PAY05784,INV05784,2023-08-19,Cheque,186575.53,160039.38,Partial
PAY05785,INV05785,2023-11-09,Bank Transfer,246736.41,0.0,Paid
PAY05786,INV05786,2023-12-04,UPI,64316.37,0.0,Paid
PAY05787,INV05787,2023-10-09,Cheque,20681.57,0.0,Paid
PAY05788,INV05788,2023-10-13,UPI,194904.97,0.0,Paid
PAY05789,INV05789,2023-09-23,Debit Card,267347.88,0.0,Paid
PAY05790,INV05790,2023-07-03,Credit Card,262534.36,0.0,Paid
PAY05791,INV05791,2023-09-02,UPI,192818.84,0.0,Paid
PAY05792,INV05792,,Bank Transfer,0.0,186472.39,Pending
PAY05793,INV05793,2023-07-19,Debit Card,126244.72,0.0,Paid
PAY05794,INV05794,2023-09-24,Bank Transfer,24947.03,0.0,Paid
PAY05795,INV05795,2023-07-03,Debit Card,256311.95,58911.72,Partial
PAY05796,INV05796,2023-11-06,Debit Card,95383.06,0.0,Paid
PAY05797,INV05797,2023-06-10,Cheque,53827.39,81484.33,Partial
PAY05798,INV05798,2023-10-29,Credit Card,64656.95,14139.61,Partial
PAY05799,INV05799,2023-08-18,Cheque,164295.35,0.0,Paid
PAY05800,INV05800,2023-09-09,Debit Card,151247.23,65313.69,Partial
PAY05801,INV05801,2023-10-26,Cheque,153847.16,0.0,Paid
PAY05802,INV05802,2023-09-21,Credit Card,111349.52,0.0,Paid
PAY05803,INV05803,,Cheque,0.0,211108.55,Pending
PAY05804,INV05804,2023-07-07,Bank Transfer,278366.78,0.0,Paid
PAY05805,INV05805,2023-09-20,UPI,240773.99,0.0,Paid
PAY05806,INV05806,2023-09-10,Credit Card,283987.83,0.0,Paid
PAY05807,INV05807,2023-08-03,Credit Card,273706.66,0.0,Paid
PAY05808,INV05808,2023-09-03,Bank Transfer,141899.07,0.0,Paid
PAY05809,INV05809,2023-09-28,UPI,155433.77,26489.37,Partial
PAY05810,INV05810,2023-08-17,Bank Transfer,200143.99,0.0,Paid
PAY05811,INV05811,2023-08-06,Bank Transfer,53848.83,0.0,Paid
PAY05812,INV05812,2023-10-19,Bank Transfer,239400.41,0.0,Paid
PAY05813,INV05813,2023-08-27,Bank Transfer,67124.24,0.0,Paid
PAY05814,INV05814,2023-06-21,UPI,169463.1,0.0,Paid
PAY05815,INV05815,2023-09-29,Cheque,135440.05,0.0,Paid
PAY05816,INV05816,2023-10-29,Cheque,45724.57,7478.09,Partial
PAY05817,INV05817,2023-09-17,Cheque,58575.79,78138.66,Partial
PAY05818,INV05818,2023-07-29,Debit Card,176623.05,0.0,Paid
PAY05819,INV05819,2023-07-25,Credit Card,32257.9,0.0,Paid
PAY05820,INV05820,2023-06-12,Cheque,90461.87,0.0,Paid
PAY05821,INV05821,2023-09-30,Credit Card,193297.16,0.0,Paid
PAY05822,INV05822,2023-09-30,Bank Transfer,84463.69,0.0,Paid
PAY05823,INV05823,2023-11-24,Credit Card,23160.05,9467.78,Partial
PAY05824,INV05824,,Bank Transfer,0.0,225967.05,Pending
PAY05825,INV05825,2023-08-06,Credit Card,108142.93,0.0,Paid
PAY05826,INV05826,2023-10-30,UPI,236924.0,0.0,Paid
PAY05827,INV05827,2023-06-19,Credit Card,324912.35,0.0,Paid
PAY05828,INV05828,2023-10-24,UPI,92026.48,84935.17,Partial
PAY05829,INV05829,2023-09-17,Credit Card,49026.1,95333.68,Partial
PAY05830,INV05830,2023-07-13,Credit Card,154427.25,86367.92,Partial
PAY05831,INV05831,2023-08-11,Bank Transfer,167886.34,90370.41,Partial
PAY05832,INV05832,2023-09-01,Bank Transfer,186832.7,0.0,Paid
PAY05833,INV05833,2023-11-05,UPI,304085.82,0.0,Paid
PAY05834,INV05834,,Cheque,0.0,202588.77,Pending
PAY05835,INV05835,2023-08-15,UPI,35955.07,0.0,Paid
PAY05836,INV05836,2023-07-17,Credit Card,205119.69,0.0,Paid
PAY05837,INV05837,2023-10-14,Credit Card,20281.98,24233.7,Partial
PAY05838,INV05838,2023-09-24,Bank Transfer,220239.92,0.0,Paid
PAY05839,INV05839,2023-07-29,Cheque,280778.82,0.0,Paid
PAY05840,INV05840,2023-06-17,Cheque,76153.31,0.0,Paid
PAY05841,INV05841,2023-10-24,Credit Card,73490.1,0.0,Paid
PAY05842,INV05842,2023-10-13,UPI,31912.04,0.0,Paid
PAY05843,INV05843,2023-07-22,UPI,279084.69,38635.97,Partial
PAY05844,INV05844,2023-07-25,Credit Card,21099.75,46219.49,Partial
PAY05845,INV05845,2023-05-27,Cheque,74280.0,0.0,Paid
PAY05846,INV05846,2023-07-27,Debit Card,246483.24,0.0,Paid
PAY05847,INV05847,2023-08-13,Bank Transfer,97871.26,0.0,Paid
PAY05848,INV05848,2023-07-14,Bank Transfer,123070.46,0.0,Paid
PAY05849,INV05849,2023-09-23,Bank Transfer,253246.41,0.0,Paid
PAY05850,INV05850,2023-10-07,UPI,130375.9,0.0,Paid
PAY05851,INV05851,2022-04-04,Debit Card,258514.93,0.0,Paid
PAY05852,INV05852,2022-05-23,Cheque,22362.71,0.0,Paid
PAY05853,INV05853,2022-02-22,Cheque,109591.85,0.0,Paid
PAY05854,INV05854,2022-07-13,Debit Card,129945.67,0.0,Paid
PAY05855,INV05855,2022-05-03,Credit Card,52147.27,0.0,Paid
PAY05856,INV05856,2022-02-14,Credit Card,66068.08,0.0,Paid
PAY05857,INV05857,2022-03-14,Bank Transfer,60501.66,73749.65,Partial
PAY05858,INV05858,2022-03-09,Bank Transfer,76064.27,0.0,Paid
PAY05859,INV05859,2022-04-18,Bank Transfer,115507.98,32892.06,Partial
PAY05860,INV05860,2022-05-04,UPI,298347.96,0.0,Paid
PAY05861,INV05861,2022-05-03,UPI,335963.7,0.0,Paid
PAY05862,INV05862,2022-04-18,UPI,62469.08,0.0,Paid
PAY05863,INV05863,2022-07-08,Bank Transfer,265910.17,0.0,Paid
PAY05864,INV05864,2022-07-11,Bank Transfer,38071.7,0.0,Paid
PAY05865,INV05865,2022-03-20,Bank Transfer,62272.0,26419.81,Partial
PAY05866,INV05866,2022-07-02,Bank Transfer,219307.25,0.0,Paid
PAY05867,INV05867,,Bank Transfer,0.0,28744.98,Pending
PAY05868,INV05868,2022-04-28,Cheque,50987.8,0.0,Paid
PAY05869,INV05869,2022-07-10,Bank Transfer,22583.25,0.0,Paid
PAY05870,INV05870,2022-07-04,Credit Card,267494.55,0.0,Paid
PAY05871,INV05871,2022-03-13,Debit Card,57385.05,0.0,Paid
PAY05872,INV05872,2022-06-20,Debit Card,183663.7,0.0,Paid
PAY05873,INV05873,2022-06-19,UPI,19394.66,0.0,Paid
PAY05874,INV05874,2022-03-30,Bank Transfer,94362.42,0.0,Paid
PAY05875,INV05875,2022-05-04,Credit Card,220950.69,0.0,Paid
PAY05876,INV05876,2022-05-16,Debit Card,68490.86,0.0,Paid
PAY05877,INV05877,2022-05-19,Cheque,33003.36,0.0,Paid
PAY05878,INV05878,2022-04-29,Credit Card,132324.43,0.0,Paid
PAY05879,INV05879,2022-04-15,Debit Card,169346.7,0.0,Paid
PAY05880,INV05880,2022-05-05,Cheque,248071.28,0.0,Paid
PAY05881,INV05881,2022-06-21,Debit Card,266136.31,0.0,Paid
PAY05882,INV05882,2022-04-08,Credit Card,69347.76,13824.78,Partial
PAY05883,INV05883,2024-09-09,Bank Transfer,134452.74,0.0,Paid
PAY05884,INV05884,2024-07-15,UPI,150376.01,0.0,Paid
PAY05885,INV05885,2024-06-17,Debit Card,145516.13,0.0,Paid
PAY05886,INV05886,2024-09-10,Bank Transfer,104066.44,0.0,Paid
PAY05887,INV05887,2024-08-11,Cheque,205943.57,0.0,Paid
PAY05888,INV05888,2024-07-07,Bank Transfer,276287.91,0.0,Paid
PAY05889,INV05889,2024-07-06,UPI,224507.15,0.0,Paid
PAY05890,INV05890,2024-08-07,Debit Card,15207.49,0.0,Paid
PAY05891,INV05891,2024-08-21,Cheque,231266.72,0.0,Paid
PAY05892,INV05892,2024-06-28,Bank Transfer,20049.97,0.0,Paid
PAY05893,INV05893,2024-08-20,Cheque,125215.7,71123.32,Partial
PAY05894,INV05894,2024-07-30,Bank Transfer,199844.5,0.0,Paid
PAY05895,INV05895,2024-07-18,Bank Transfer,113415.88,0.0,Paid
PAY05896,INV05896,2024-06-29,Cheque,223109.21,0.0,Paid
PAY05897,INV05897,2024-07-12,Debit Card,313920.53,0.0,Paid
PAY05898,INV05898,2024-08-21,UPI,88322.65,0.0,Paid
PAY05899,INV05899,,UPI,0.0,296691.53,Pending
PAY05900,INV05900,2024-10-03,Credit Card,150674.96,93328.04,Partial
PAY05901,INV05901,2024-08-04,UPI,92926.48,0.0,Paid
PAY05902,INV05902,2024-08-15,UPI,330550.45,0.0,Paid
PAY05903,INV05903,2024-08-20,Debit Card,347751.9,0.0,Paid
PAY05904,INV05904,2024-08-24,Bank Transfer,192136.1,0.0,Paid
PAY05905,INV05905,2024-08-12,Debit Card,204527.1,0.0,Paid
PAY05906,INV05906,,UPI,0.0,68967.58,Pending
PAY05907,INV05907,2024-07-10,Credit Card,72293.17,0.0,Paid
PAY05908,INV05908,2024-07-21,Debit Card,91131.81,0.0,Paid
PAY05909,INV05909,2024-07-04,Cheque,75773.11,0.0,Paid
PAY05910,INV05910,2024-08-29,Debit Card,31618.39,0.0,Paid
PAY05911,INV05911,2024-07-02,Cheque,60675.48,0.0,Paid
PAY05912,INV05912,2024-08-21,Bank Transfer,11753.39,0.0,Paid
PAY05913,INV05913,2024-09-10,UPI,251220.78,45505.15,Partial
PAY05914,INV05914,2024-07-09,Bank Transfer,201224.33,29153.74,Partial
PAY05915,INV05915,2024-07-30,Cheque,259950.46,0.0,Paid
PAY05916,INV05916,2024-07-29,Credit Card,119783.45,0.0,Paid
PAY05917,INV05917,2024-07-09,Bank Transfer,69947.63,0.0,Paid
PAY05918,INV05918,2024-07-12,Debit Card,201511.8,87828.09,Partial
PAY05919,INV05919,2024-07-25,Bank Transfer,181336.03,0.0,Paid
PAY05920,INV05920,2024-07-30,Cheque,78865.83,0.0,Paid
PAY05921,INV05921,2024-09-14,Cheque,32996.87,0.0,Paid
PAY05922,INV05922,2024-06-28,Bank Transfer,28100.17,0.0,Paid
PAY05923,INV05923,2024-07-07,Bank Transfer,175577.92,0.0,Paid
PAY05924,INV05924,2024-10-03,Debit Card,7264.56,4405.4,Partial
PAY05925,INV05925,,Cheque,0.0,223723.16,Pending
PAY05926,INV05926,2024-07-20,Cheque,143212.41,0.0,Paid
PAY05927,INV05927,,Debit Card,0.0,160202.11,Pending
PAY05928,INV05928,2024-06-14,Credit Card,24506.12,0.0,Paid
PAY05929,INV05929,2024-09-28,Cheque,29237.36,21986.62,Partial
PAY05930,INV05930,2024-09-20,Cheque,306331.95,0.0,Paid
PAY05931,INV05931,,Cheque,0.0,81481.71,Pending
PAY05932,INV05932,2024-07-31,Cheque,168239.86,0.0,Paid
PAY05933,INV05933,2024-09-10,Debit Card,133225.6,0.0,Paid
PAY05934,INV05934,2024-09-11,UPI,204854.25,0.0,Paid
PAY05935,INV05935,2024-06-18,Credit Card,278798.89,0.0,Paid
PAY05936,INV05936,2024-08-01,Debit Card,110858.27,99040.96,Partial
PAY05937,INV05937,2024-07-31,Bank Transfer,17504.47,0.0,Paid
PAY05938,INV05938,,Cheque,0.0,204556.07,Pending
PAY05939,INV05939,2024-09-20,Debit Card,33809.98,14174.37,Partial
PAY05940,INV05940,2024-08-30,Cheque,86650.11,44649.67,Partial
PAY05941,INV05941,,Credit Card,0.0,211859.15,Pending
PAY05942,INV05942,2024-08-28,Cheque,148397.21,0.0,Paid
PAY05943,INV05943,,UPI,0.0,40511.41,Pending
PAY05944,INV05944,2024-06-30,Debit Card,75906.74,0.0,Paid
PAY05945,INV05945,2024-09-06,Credit Card,66460.02,0.0,Paid
PAY05946,INV05946,2024-08-01,Cheque,124496.2,149007.09,Partial
PAY05947,INV05947,2024-07-01,UPI,47282.42,0.0,Paid
PAY05948,INV05948,2024-08-06,Credit Card,115296.74,0.0,Paid
PAY05949,INV05949,2024-07-12,Cheque,308147.62,0.0,Paid
PAY05950,INV05950,2024-06-17,UPI,177450.23,0.0,Paid
PAY05951,INV05951,2024-09-14,Cheque,39614.96,0.0,Paid
PAY05952,INV05952,2024-09-17,Credit Card,30152.26,8361.94,Partial
PAY05953,INV05953,2024-07-07,Cheque,102889.63,0.0,Paid
PAY05954,INV05954,,Debit Card,0.0,96011.05,Pending
PAY05955,INV05955,2024-09-04,Credit Card,123997.08,111833.53,Partial
PAY05956,INV05956,2024-07-31,Bank Transfer,84160.29,13548.96,Partial
PAY05957,INV05957,2024-09-02,Debit Card,243425.74,0.0,Paid
