QuoteID,OpportunityID,AccountID,QuoteDate,ExpiryDate,QuoteAmount,DiscountPercent,FinalAmount,Status
QTN13233,OPP24421,ACC04239,2024-07-25,2024-08-24,82721,15,70312.85,Accepted
QTN13234,OPP24427,ACC03934,2024-05-24,2024-06-23,52017,0,52017.0,Accepted
QTN13235,OPP24429,ACC00053,2024-07-10,2024-08-09,167585,10,150826.5,Sent
QTN13236,OPP24430,ACC00230,2024-08-17,2024-09-16,259101,10,233190.9,Sent
QTN13237,OPP24431,ACC03563,2024-06-11,2024-07-11,269562,0,269562.0,Accepted
QTN13238,OPP24432,ACC01118,2024-07-07,2024-08-06,259293,5,246328.35,Accepted
QTN13239,OPP24435,ACC02807,2024-06-19,2024-07-19,17756,15,15092.6,Sent
QTN13240,OPP24436,ACC02821,2024-06-22,2024-07-22,199097,5,189142.15,Rejected
QTN13241,OPP24438,ACC01109,2024-06-08,2024-07-08,136388,15,115929.8,Sent
QTN13242,OPP24444,ACC04735,2024-05-20,2024-06-19,129698,15,110243.3,Sent
QTN13243,OPP24446,ACC02162,2024-07-18,2024-08-17,290461,5,275937.95,Sent
QTN13244,OPP24447,ACC01673,2024-08-13,2024-09-12,185106,15,157340.1,Sent
QTN13245,OPP24450,ACC04747,2024-06-06,2024-07-06,242246,0,242246.0,Sent
QTN13246,OPP24452,ACC03577,2024-06-27,2024-07-27,235729,0,235729.0,Draft
QTN13247,OPP24453,ACC03301,2024-05-14,2024-06-13,165318,0,165318.0,Sent
QTN13248,OPP24454,ACC02212,2024-05-11,2024-06-10,106463,0,106463.0,Accepted
QTN13249,OPP24455,ACC04148,2024-06-14,2024-07-14,177650,10,159885.0,Accepted
QTN13250,OPP24456,ACC03190,2024-04-27,2024-05-27,161768,5,153679.6,Rejected
QTN13251,OPP24457,ACC00993,2024-06-14,2024-07-14,260000,0,260000.0,Sent
QTN13252,OPP24462,ACC01343,2024-06-08,2024-07-08,190135,5,180628.25,Sent
QTN13253,OPP24463,ACC03835,2024-05-17,2024-06-16,26669,5,25335.55,Rejected
QTN13254,OPP24464,ACC03842,2024-06-15,2024-07-15,286433,0,286433.0,Sent
QTN13255,OPP24466,ACC04734,2024-06-30,2024-07-30,186435,10,167791.5,Rejected
QTN13256,OPP24467,ACC01928,2024-07-08,2024-08-07,106934,15,90893.9,Accepted
QTN13257,OPP24468,ACC01867,2024-06-18,2024-07-18,169521,15,144092.85,Rejected
QTN13258,OPP24469,ACC03003,2024-06-20,2024-07-20,195684,5,185899.8,Accepted
QTN13259,OPP24470,ACC00222,2024-07-08,2024-08-07,131599,0,131599.0,Rejected
QTN13260,OPP24473,ACC00080,2024-06-19,2024-07-19,238593,15,202804.05,Draft
QTN13261,OPP24474,ACC01223,2024-05-16,2024-06-15,224645,15,190948.25,Sent
QTN13262,OPP24475,ACC02080,2024-04-27,2024-05-27,232244,15,197407.4,Accepted
QTN13263,OPP24476,ACC02961,2024-08-04,2024-09-03,220506,15,187430.1,Sent
QTN13264,OPP24481,ACC01374,2022-08-20,2022-09-19,127813,10,115031.7,Accepted
QTN13265,OPP24482,ACC00190,2022-10-27,2022-11-26,278416,5,264495.2,Accepted
QTN13266,OPP24484,ACC01280,2022-11-02,2022-12-02,35925,0,35925.0,Accepted
QTN13267,OPP24486,ACC03265,2022-11-21,2022-12-21,92828,0,92828.0,Sent
QTN13268,OPP24487,ACC01958,2022-11-08,2022-12-08,144230,15,122595.5,Draft
QTN13269,OPP24488,ACC00823,2022-10-02,2022-11-01,11178,10,10060.2,Accepted
QTN13270,OPP24489,ACC03235,2022-12-15,2023-01-14,262394,0,262394.0,Sent
QTN13271,OPP24491,ACC00607,2022-08-07,2022-09-06,102760,10,92484.0,Draft
QTN13272,OPP24494,ACC03998,2022-09-17,2022-10-17,149650,5,142167.5,Draft
QTN13273,OPP24495,ACC02233,2022-09-06,2022-10-06,251035,0,251035.0,Rejected
QTN13274,OPP24498,ACC02091,2022-11-07,2022-12-07,297434,0,297434.0,Sent
QTN13275,OPP24499,ACC01659,2022-11-13,2022-12-13,177304,5,168438.8,Accepted
QTN13276,OPP24501,ACC04871,2022-10-17,2022-11-16,100516,15,85438.6,Accepted
QTN13277,OPP24503,ACC01002,2022-12-14,2023-01-13,100879,5,95835.05,Accepted
QTN13278,OPP24504,ACC00903,2022-11-11,2022-12-11,226036,5,214734.2,Draft
QTN13279,OPP24505,ACC00646,2022-11-21,2022-12-21,237336,0,237336.0,Sent
QTN13280,OPP24506,ACC04288,2022-10-17,2022-11-16,69045,10,62140.5,Sent
QTN13281,OPP24508,ACC00785,2022-09-05,2022-10-05,162393,15,138034.05,Accepted
QTN13282,OPP24509,ACC01483,2022-09-16,2022-10-16,73902,15,62816.7,Accepted
QTN13283,OPP24510,ACC00400,2022-11-21,2022-12-21,250306,15,212760.1,Accepted
QTN13284,OPP24511,ACC04659,2022-11-18,2022-12-18,19731,5,18744.45,Draft
QTN13285,OPP24512,ACC03101,2022-08-01,2022-08-31,163781,0,163781.0,Sent
QTN13286,OPP24516,ACC02989,2022-08-26,2022-09-25,47690,10,42921.0,Sent
QTN13287,OPP24517,ACC01785,2022-11-04,2022-12-04,114730,0,114730.0,Accepted
QTN13288,OPP24518,ACC04956,2022-09-29,2022-10-29,209420,15,178007.0,Sent
QTN13289,OPP24520,ACC01480,2022-10-04,2022-11-03,203001,15,172550.85,Draft
QTN13290,OPP24522,ACC00402,2022-11-05,2022-12-05,201093,10,180983.7,Sent
QTN13291,OPP24525,ACC01315,2022-08-05,2022-09-04,244086,10,219677.4,Accepted
QTN13292,OPP24529,ACC03683,2022-12-09,2023-01-08,277572,10,249814.8,Accepted
QTN13293,OPP24530,ACC01422,2022-10-12,2022-11-11,72632,15,61737.2,Accepted
QTN13294,OPP24531,ACC02094,2022-08-09,2022-09-08,289453,15,246035.05,Accepted
QTN13295,OPP24533,ACC03680,2022-08-08,2022-09-07,123768,5,117579.6,Accepted
QTN13296,OPP24534,ACC04735,2022-11-12,2022-12-12,211183,10,190064.7,Sent
QTN13297,OPP24535,ACC00797,2022-11-08,2022-12-08,203148,15,172675.8,Accepted
QTN13298,OPP24540,ACC04484,2022-09-30,2022-10-30,126367,5,120048.65,Sent
QTN13299,OPP24541,ACC02202,2022-08-08,2022-09-07,23158,0,23158.0,Accepted
QTN13300,OPP24545,ACC00517,2022-08-13,2022-09-12,101631,0,101631.0,Draft
QTN13301,OPP24546,ACC00912,2022-09-04,2022-10-04,152304,5,144688.8,Accepted
QTN13302,OPP24547,ACC03815,2022-09-17,2022-10-17,16981,0,16981.0,Sent
QTN13303,OPP24548,ACC04494,2022-11-15,2022-12-15,41041,10,36936.9,Accepted
QTN13304,OPP24550,ACC01670,2022-09-09,2022-10-09,75148,0,75148.0,Rejected
QTN13305,OPP24551,ACC03967,2022-09-27,2022-10-27,135703,15,115347.55,Accepted
QTN13306,OPP24552,ACC00057,2022-11-03,2022-12-03,73320,5,69654.0,Accepted
QTN13307,OPP24555,ACC04470,2022-11-15,2022-12-15,279812,15,237840.2,Accepted
QTN13308,OPP24556,ACC04918,2022-09-17,2022-10-17,82064,15,69754.4,Accepted
QTN13309,OPP24557,ACC01409,2022-10-23,2022-11-22,22948,15,19505.8,Sent
QTN13310,OPP24559,ACC03765,2022-12-04,2023-01-03,77554,15,65920.9,Rejected
QTN13311,OPP24561,ACC02246,2022-08-29,2022-09-28,107056,0,107056.0,Rejected
QTN13312,OPP24563,ACC02100,2022-10-04,2022-11-03,49072,0,49072.0,Accepted
QTN13313,OPP24564,ACC01237,2022-10-06,2022-11-05,274444,0,274444.0,Draft
QTN13314,OPP24565,ACC01865,2022-10-20,2022-11-19,43567,5,41388.65,Sent
QTN13315,OPP24570,ACC01855,2022-08-22,2022-09-21,83679,5,79495.05,Sent
QTN13316,OPP24571,ACC01497,2022-10-16,2022-11-15,67445,10,60700.5,Rejected
QTN13317,OPP24572,ACC00036,2022-10-25,2022-11-24,114162,0,114162.0,Accepted
QTN13318,OPP24573,ACC00084,2022-11-29,2022-12-29,53974,10,48576.6,Sent
QTN13319,OPP24575,ACC00690,2022-12-01,2022-12-31,39081,0,39081.0,Accepted
QTN13320,OPP24576,ACC01295,2022-11-22,2022-12-22,200553,5,190525.35,Sent
QTN13321,OPP24577,ACC01086,2022-11-26,2022-12-26,254661,5,241927.95,Sent
QTN13322,OPP24578,ACC01484,2022-12-13,2023-01-12,255589,10,230030.1,Accepted
QTN13323,OPP24579,ACC04743,2022-11-30,2022-12-30,190979,15,162332.15,Accepted
QTN13324,OPP24581,ACC04342,2022-11-10,2022-12-10,21957,10,19761.3,Draft
QTN13325,OPP24582,ACC00193,2022-10-05,2022-11-04,248814,15,211491.9,Rejected
QTN13326,OPP24583,ACC04759,2022-08-24,2022-09-23,191709,10,172538.1,Accepted
QTN13327,OPP24584,ACC02474,2022-10-08,2022-11-07,192453,15,163585.05,Accepted
QTN13328,OPP24585,ACC02276,2022-08-24,2022-09-23,148129,10,133316.1,Accepted
QTN13329,OPP24587,ACC04023,2022-10-25,2022-11-24,150858,5,143315.1,Sent
QTN13330,OPP24588,ACC04436,2022-10-04,2022-11-03,273755,5,260067.25,Rejected
QTN13331,OPP24592,ACC01977,2022-11-23,2022-12-23,271142,10,244027.8,Accepted
QTN13332,OPP24594,ACC00589,2022-08-23,2022-09-22,250868,0,250868.0,Draft
QTN13333,OPP24597,ACC04937,2022-09-19,2022-10-19,7636,10,6872.4,Accepted
QTN13334,OPP24598,ACC00867,2022-08-24,2022-09-23,77214,5,73353.3,Accepted
QTN13335,OPP24599,ACC01285,2022-09-07,2022-10-07,111969,5,106370.55,Accepted
QTN13336,OPP24602,ACC04984,2022-09-10,2022-10-10,161879,15,137597.15,Sent
QTN13337,OPP24603,ACC01094,2022-09-15,2022-10-15,185733,5,176446.35,Accepted
QTN13338,OPP24605,ACC03212,2022-10-24,2022-11-23,46798,15,39778.3,Sent
QTN13339,OPP24609,ACC02061,2022-11-29,2022-12-29,232483,0,232483.0,Sent
QTN13340,OPP24610,ACC00641,2022-09-12,2022-10-12,243397,5,231227.15,Accepted
QTN13341,OPP24614,ACC02752,2022-10-19,2022-11-18,51095,10,45985.5,Draft
QTN13342,OPP24615,ACC02519,2022-10-21,2022-11-20,184534,0,184534.0,Accepted
QTN13343,OPP24616,ACC03865,2022-08-30,2022-09-29,183196,0,183196.0,Sent
QTN13344,OPP24617,ACC00232,2022-08-22,2022-09-21,274878,0,274878.0,Rejected
QTN13345,OPP24618,ACC04079,2022-08-24,2022-09-23,46335,5,44018.25,Accepted
QTN13346,OPP24619,ACC00984,2022-12-12,2023-01-11,198164,10,178347.6,Accepted
QTN13347,OPP24620,ACC03032,2022-09-25,2022-10-25,152009,5,144408.55,Accepted
QTN13348,OPP24621,ACC01221,2022-08-20,2022-09-19,8033,10,7229.7,Draft
QTN13349,OPP24622,ACC02133,2022-08-15,2022-09-14,126418,15,107455.3,Sent
QTN13350,OPP24623,ACC01856,2022-10-27,2022-11-26,250119,10,225107.1,Sent
QTN13351,OPP24625,ACC00458,2022-08-27,2022-09-26,153608,15,130566.8,Draft
QTN13352,OPP24627,ACC03505,2022-09-27,2022-10-27,93897,15,79812.45,Accepted
QTN13353,OPP24628,ACC01855,2022-09-12,2022-10-12,135155,10,121639.5,Draft
QTN13354,OPP24630,ACC04435,2022-09-14,2022-10-14,246387,5,234067.65,Draft
QTN13355,OPP24631,ACC00545,2022-11-16,2022-12-16,113248,5,107585.6,Sent
QTN13356,OPP24632,ACC04764,2022-10-17,2022-11-16,127406,0,127406.0,Draft
QTN13357,OPP24634,ACC00112,2022-08-27,2022-09-26,200987,15,170838.95,Accepted
QTN13358,OPP24642,ACC04327,2022-11-04,2022-12-04,35522,15,30193.7,Sent
QTN13359,OPP24643,ACC01135,2022-11-05,2022-12-05,5861,15,4981.85,Rejected
QTN13360,OPP24644,ACC00556,2022-08-27,2022-09-26,25800,5,24510.0,Accepted
QTN13361,OPP24647,ACC00295,2022-11-17,2022-12-17,299097,0,299097.0,Sent
QTN13362,OPP24650,ACC00408,2022-10-29,2022-11-28,286643,0,286643.0,Accepted
QTN13363,OPP24652,ACC00370,2022-12-18,2023-01-17,222184,15,188856.4,Draft
QTN13364,OPP24657,ACC04452,2022-08-20,2022-09-19,284112,5,269906.4,Rejected
QTN13365,OPP24659,ACC01898,2022-08-21,2022-09-20,231837,5,220245.15,Draft
QTN13366,OPP24660,ACC04891,2022-10-25,2022-11-24,67073,10,60365.7,Sent
QTN13367,OPP24661,ACC00855,2022-10-02,2022-11-01,6376,10,5738.4,Sent
QTN13368,OPP24662,ACC04052,2022-11-22,2022-12-22,297308,15,252711.8,Draft
QTN13369,OPP24665,ACC00301,2022-11-28,2022-12-28,63579,0,63579.0,Accepted
QTN13370,OPP24666,ACC02712,2022-09-28,2022-10-28,177712,0,177712.0,Sent
QTN13371,OPP24669,ACC01449,2022-09-22,2022-10-22,269515,0,269515.0,Accepted
QTN13372,OPP24673,ACC01970,2022-10-21,2022-11-20,259923,0,259923.0,Draft
QTN13373,OPP24674,ACC03801,2022-10-23,2022-11-22,236356,15,200902.6,Accepted
QTN13374,OPP24677,ACC04462,2022-11-17,2022-12-17,293782,15,249714.7,Accepted
QTN13375,OPP24681,ACC03311,2022-11-15,2022-12-15,180858,15,153729.3,Accepted
QTN13376,OPP24682,ACC02387,2022-11-19,2022-12-19,165586,15,140748.1,Sent
QTN13377,OPP24683,ACC01982,2022-11-03,2022-12-03,113019,15,96066.15,Sent
QTN13378,OPP24684,ACC04297,2022-09-24,2022-10-24,96118,10,86506.2,Sent
QTN13379,OPP24686,ACC02907,2022-08-12,2022-09-11,277594,5,263714.3,Sent
QTN13380,OPP24688,ACC01853,2022-11-07,2022-12-07,144952,0,144952.0,Accepted
QTN13381,OPP24689,ACC02326,2022-10-09,2022-11-08,232902,10,209611.8,Sent
QTN13382,OPP24691,ACC00351,2022-08-13,2022-09-12,56487,0,56487.0,Sent
QTN13383,OPP24692,ACC03185,2022-08-06,2022-09-05,40903,5,38857.85,Sent
QTN13384,OPP24693,ACC01869,2022-10-25,2022-11-24,100468,10,90421.2,Sent
QTN13385,OPP24694,ACC04074,2022-08-14,2022-09-13,90537,0,90537.0,Accepted
QTN13386,OPP24697,ACC02873,2022-09-20,2022-10-20,162700,5,154565.0,Sent
QTN13387,OPP24698,ACC02927,2022-08-11,2022-09-10,272531,5,258904.45,Accepted
QTN13388,OPP24699,ACC00396,2022-08-05,2022-09-04,80358,5,76340.1,Sent
QTN13389,OPP24701,ACC02040,2022-08-31,2022-09-30,114139,0,114139.0,Sent
QTN13390,OPP24703,ACC01291,2022-11-13,2022-12-13,118054,10,106248.6,Sent
QTN13391,OPP24705,ACC03529,2022-11-21,2022-12-21,163785,0,163785.0,Accepted
QTN13392,OPP24706,ACC04819,2022-08-09,2022-09-08,60964,15,51819.4,Sent
QTN13393,OPP24707,ACC01980,2022-11-10,2022-12-10,28661,5,27227.95,Accepted
QTN13394,OPP24710,ACC00708,2022-11-08,2022-12-08,185394,0,185394.0,Sent
QTN13395,OPP24711,ACC01496,2022-09-04,2022-10-04,209953,0,209953.0,Sent
QTN13396,OPP24717,ACC03867,2022-12-05,2023-01-04,199037,10,179133.3,Sent
QTN13397,OPP24718,ACC00265,2022-11-02,2022-12-02,7977,15,6780.45,Accepted
QTN13398,OPP24721,ACC02239,2022-10-15,2022-11-14,292545,15,248663.25,Rejected
QTN13399,OPP24722,ACC03697,2022-09-05,2022-10-05,221344,5,210276.8,Accepted
QTN13400,OPP24724,ACC04573,2022-10-05,2022-11-04,52572,5,49943.4,Accepted
QTN13401,OPP24725,ACC01691,2022-11-05,2022-12-05,87944,15,74752.4,Sent
QTN13402,OPP24726,ACC04121,2022-08-28,2022-09-27,246405,10,221764.5,Draft
QTN13403,OPP24728,ACC03770,2022-08-31,2022-09-30,151126,10,136013.4,Accepted
QTN13404,OPP24731,ACC00047,2024-07-29,2024-08-28,292296,10,263066.4,Sent
QTN13405,OPP24733,ACC04299,2024-09-27,2024-10-27,131989,5,125389.55,Sent
QTN13406,OPP24734,ACC04804,2024-09-03,2024-10-03,38650,10,34785.0,Accepted
QTN13407,OPP24735,ACC03393,2024-09-15,2024-10-15,62096,15,52781.6,Accepted
QTN13408,OPP24736,ACC01449,2024-08-16,2024-09-15,33810,5,32119.5,Sent
QTN13409,OPP24737,ACC03385,2024-09-11,2024-10-11,37189,10,33470.1,Accepted
QTN13410,OPP24738,ACC01413,2024-09-21,2024-10-21,238879,0,238879.0,Accepted
QTN13411,OPP24739,ACC02105,2024-09-15,2024-10-15,8698,10,7828.2,Accepted
QTN13412,OPP24742,ACC02042,2024-08-25,2024-09-24,103954,0,103954.0,Sent
QTN13413,OPP24743,ACC01946,2024-09-24,2024-10-24,43583,10,39224.7,Accepted
QTN13414,OPP24744,ACC02303,2024-08-18,2024-09-17,66698,10,60028.2,Sent
QTN13415,OPP24745,ACC04416,2024-09-21,2024-10-21,101738,15,86477.3,Accepted
QTN13416,OPP24748,ACC03328,2024-08-22,2024-09-21,139407,10,125466.3,Accepted
QTN13417,OPP24749,ACC04817,2024-09-21,2024-10-21,17568,10,15811.2,Sent
QTN13418,OPP24752,ACC00190,2024-08-21,2024-09-20,27116,0,27116.0,Draft
QTN13419,OPP24753,ACC03760,2024-09-01,2024-10-01,296288,10,266659.2,Sent
QTN13420,OPP24754,ACC04119,2024-09-11,2024-10-11,279790,5,265800.5,Rejected
QTN13421,OPP24755,ACC04370,2024-08-20,2024-09-19,239609,15,203667.65,Accepted
QTN13422,OPP24756,ACC00043,2024-09-20,2024-10-20,46706,10,42035.4,Sent
QTN13423,OPP24757,ACC02241,2024-09-04,2024-10-04,12132,0,12132.0,Accepted
QTN13424,OPP24758,ACC00927,2024-08-30,2024-09-29,183566,15,156031.1,Accepted
QTN13425,OPP24760,ACC02261,2024-08-17,2024-09-16,82250,0,82250.0,Sent
QTN13426,OPP24761,ACC03940,2024-08-24,2024-09-23,34846,10,31361.4,Sent
QTN13427,OPP24762,ACC00064,2024-08-08,2024-09-07,77146,5,73288.7,Accepted
QTN13428,OPP24764,ACC01684,2024-08-17,2024-09-16,130326,10,117293.4,Rejected
QTN13429,OPP24766,ACC04989,2024-09-10,2024-10-10,35803,5,34012.85,Rejected
QTN13430,OPP24767,ACC04951,2024-09-25,2024-10-25,118278,0,118278.0,Draft
QTN13431,OPP24768,ACC03212,2024-09-25,2024-10-25,123491,10,111141.9,Accepted
QTN13432,OPP24769,ACC03204,2024-09-02,2024-10-02,286067,15,243156.95,Rejected
QTN13433,OPP24771,ACC02132,2024-09-14,2024-10-14,48526,15,41247.1,Sent
QTN13434,OPP24772,ACC00197,2024-08-23,2024-09-22,299821,15,254847.85,Draft
QTN13435,OPP24775,ACC01091,2024-08-01,2024-08-31,274012,0,274012.0,Accepted
QTN13436,OPP24777,ACC04138,2024-08-04,2024-09-03,144728,10,130255.2,Draft
QTN13437,OPP24780,ACC04997,2024-09-15,2024-10-15,191384,5,181814.8,Accepted
QTN13438,OPP24781,ACC04300,2024-09-16,2024-10-16,285463,0,285463.0,Sent
QTN13439,OPP24782,ACC04324,2024-08-19,2024-09-18,146875,10,132187.5,Accepted
QTN13440,OPP24785,ACC01664,2024-09-22,2024-10-22,264217,5,251006.15,Accepted
QTN13441,OPP24787,ACC01287,2024-09-03,2024-10-03,298540,5,283613.0,Accepted
QTN13442,OPP24789,ACC04275,2024-09-05,2024-10-05,172373,5,163754.35,Accepted
QTN13443,OPP24791,ACC01300,2024-09-12,2024-10-12,90942,15,77300.7,Accepted
QTN13444,OPP24793,ACC02744,2024-09-07,2024-10-07,143597,10,129237.3,Rejected
QTN13445,OPP24794,ACC04909,2024-09-01,2024-10-01,88579,0,88579.0,Accepted
QTN13446,OPP24797,ACC03322,2024-08-31,2024-09-30,299499,0,299499.0,Sent
QTN13447,OPP24798,ACC04698,2024-09-28,2024-10-28,283612,15,241070.2,Sent
QTN13448,OPP24800,ACC00922,2024-08-21,2024-09-20,105253,10,94727.7,Accepted
QTN13449,OPP24801,ACC01231,2024-09-17,2024-10-17,22144,15,18822.4,Draft
QTN13450,OPP24802,ACC02554,2024-08-11,2024-09-10,278154,15,236430.9,Accepted
QTN13451,OPP24803,ACC01302,2024-09-21,2024-10-21,299793,10,269813.7,Rejected
QTN13452,OPP24806,ACC03291,2024-08-21,2024-09-20,256871,5,244027.45,Accepted
QTN13453,OPP24807,ACC02205,2024-09-22,2024-10-22,299191,5,284231.45,Sent
QTN13454,OPP24811,ACC04815,2024-09-04,2024-10-04,214927,0,214927.0,Sent
QTN13455,OPP24812,ACC04637,2024-09-15,2024-10-15,222262,10,200035.8,Sent
QTN13456,OPP24813,ACC02447,2024-09-17,2024-10-17,252169,0,252169.0,Accepted
QTN13457,OPP24814,ACC02103,2024-08-07,2024-09-06,158508,5,150582.6,Sent
QTN13458,OPP24815,ACC02743,2024-08-25,2024-09-24,42511,15,36134.35,Rejected
QTN13459,OPP24816,ACC04773,2024-09-03,2024-10-03,115730,5,109943.5,Sent
QTN13460,OPP24817,ACC03532,2024-08-03,2024-09-02,159234,0,159234.0,Accepted
QTN13461,OPP24818,ACC00017,2024-08-02,2024-09-01,262709,15,223302.65,Accepted
QTN13462,OPP24819,ACC02414,2024-09-04,2024-10-04,66583,5,63253.85,Draft
QTN13463,OPP24821,ACC01029,2024-08-19,2024-09-18,127107,15,108040.95,Rejected
QTN13464,OPP24824,ACC03152,2024-08-28,2024-09-27,86579,10,77921.1,Accepted
QTN13465,OPP24825,ACC02610,2024-08-29,2024-09-28,237209,15,201627.65,Accepted
QTN13466,OPP24828,ACC03371,2024-09-30,2024-10-30,224983,10,202484.7,Accepted
QTN13467,OPP24829,ACC03047,2024-08-29,2024-09-28,243850,15,207272.5,Accepted
QTN13468,OPP24830,ACC04988,2024-09-12,2024-10-12,218325,15,185576.25,Rejected
QTN13469,OPP24832,ACC02368,2024-08-29,2024-09-28,94322,10,84889.8,Sent
QTN13470,OPP24835,ACC03884,2024-08-21,2024-09-20,112293,0,112293.0,Sent
QTN13471,OPP24837,ACC02122,2024-09-06,2024-10-06,164633,15,139938.05,Accepted
QTN13472,OPP24839,ACC04649,2024-09-11,2024-10-11,48106,5,45700.7,Sent
QTN13473,OPP24840,ACC04201,2024-08-11,2024-09-10,203392,0,203392.0,Accepted
QTN13474,OPP24841,ACC04177,2024-08-24,2024-09-23,142507,5,135381.65,Draft
QTN13475,OPP24845,ACC04828,2024-08-30,2024-09-29,215841,5,205048.95,Accepted
QTN13476,OPP24848,ACC03381,2024-08-31,2024-09-30,138947,0,138947.0,Sent
QTN13477,OPP24850,ACC04773,2024-08-13,2024-09-12,26252,5,24939.4,Rejected
QTN13478,OPP24851,ACC01244,2024-09-10,2024-10-10,191517,0,191517.0,Accepted
QTN13479,OPP24852,ACC01359,2024-08-16,2024-09-15,152981,15,130033.85,Sent
QTN13480,OPP24855,ACC04788,2023-04-02,2023-05-02,6400,0,6400.0,Accepted
QTN13481,OPP24856,ACC01059,2023-04-25,2023-05-25,283126,10,254813.4,Sent
QTN13482,OPP24858,ACC03316,2023-04-07,2023-05-07,23567,0,23567.0,Accepted
QTN13483,OPP24861,ACC04608,2023-04-01,2023-05-01,122812,5,116671.4,Sent
QTN13484,OPP24862,ACC00036,2023-03-23,2023-04-22,108057,5,102654.15,Sent
QTN13485,OPP24863,ACC01781,2023-04-03,2023-05-03,172390,5,163770.5,Accepted
QTN13486,OPP24864,ACC00024,2023-04-08,2023-05-08,189897,15,161412.45,Accepted
QTN13487,OPP24866,ACC02110,2023-04-08,2023-05-08,158597,10,142737.3,Sent
QTN13488,OPP24867,ACC02631,2023-03-21,2023-04-20,24637,10,22173.3,Accepted
QTN13489,OPP24868,ACC01275,2023-03-26,2023-04-25,281863,10,253676.7,Accepted
QTN13490,OPP24870,ACC01813,2023-04-07,2023-05-07,82962,0,82962.0,Sent
QTN13491,OPP24871,ACC04006,2023-04-26,2023-05-26,197705,5,187819.75,Accepted
QTN13492,OPP24872,ACC04363,2023-04-10,2023-05-10,117248,5,111385.6,Accepted
QTN13493,OPP24873,ACC02895,2023-04-15,2023-05-15,228727,5,217290.65,Accepted
QTN13494,OPP24874,ACC00739,2023-04-27,2023-05-27,183436,15,155920.6,Sent
QTN13495,OPP24878,ACC04744,2023-05-05,2023-06-04,63419,10,57077.1,Sent
QTN13496,OPP24879,ACC02380,2023-04-04,2023-05-04,106575,5,101246.25,Accepted
QTN13497,OPP24880,ACC04521,2023-04-16,2023-05-16,196147,15,166724.95,Draft
QTN13498,OPP24883,ACC01130,2023-03-23,2023-04-22,182789,5,173649.55,Draft
QTN13499,OPP24886,ACC00483,2023-03-17,2023-04-16,195192,0,195192.0,Accepted
QTN13500,OPP24888,ACC00371,2023-03-10,2023-04-09,12821,10,11538.9,Accepted
QTN13501,OPP24889,ACC02070,2023-04-04,2023-05-04,206079,5,195775.05,Accepted
QTN13502,OPP24890,ACC00288,2023-03-13,2023-04-12,39355,10,35419.5,Sent
QTN13503,OPP24891,ACC04825,2023-03-15,2023-04-14,100576,0,100576.0,Accepted
QTN13504,OPP24893,ACC03095,2023-04-13,2023-05-13,124461,5,118237.95,Accepted
QTN13505,OPP24895,ACC03499,2023-03-12,2023-04-11,10498,15,8923.3,Accepted
QTN13506,OPP24896,ACC00496,2023-04-26,2023-05-26,195824,0,195824.0,Accepted
QTN13507,OPP24897,ACC00383,2023-03-24,2023-04-23,294397,15,250237.45,Accepted
QTN13508,OPP24898,ACC04994,2023-03-26,2023-04-25,283224,5,269062.8,Sent
QTN13509,OPP24899,ACC04954,2023-03-12,2023-04-11,115272,10,103744.8,Accepted
QTN13510,OPP24905,ACC04238,2023-04-20,2023-05-20,176053,0,176053.0,Accepted
QTN13511,OPP24906,ACC00596,2023-03-23,2023-04-22,86909,15,73872.65,Rejected
QTN13512,OPP24911,ACC03006,2023-04-11,2023-05-11,126176,10,113558.4,Sent
QTN13513,OPP24913,ACC01876,2023-03-15,2023-04-14,101819,5,96728.05,Rejected
QTN13514,OPP24914,ACC00438,2023-04-06,2023-05-06,237369,0,237369.0,Accepted
QTN13515,OPP24915,ACC01396,2023-04-12,2023-05-12,206892,10,186202.8,Rejected
QTN13516,OPP24921,ACC03708,2023-04-27,2023-05-27,227328,5,215961.6,Accepted
QTN13517,OPP24922,ACC04211,2023-03-17,2023-04-16,181236,10,163112.4,Accepted
QTN13518,OPP24925,ACC04272,2023-03-27,2023-04-26,261932,0,261932.0,Accepted
QTN13519,OPP24926,ACC01090,2023-04-04,2023-05-04,131211,10,118089.9,Accepted
QTN13520,OPP24930,ACC00754,2023-05-01,2023-05-31,25503,15,21677.55,Rejected
QTN13521,OPP24931,ACC01722,2023-04-17,2023-05-17,190062,15,161552.7,Accepted
QTN13522,OPP24932,ACC01930,2023-03-12,2023-04-11,30798,10,27718.2,Draft
QTN13523,OPP24936,ACC03760,2023-04-15,2023-05-15,88412,5,83991.4,Draft
QTN13524,OPP24939,ACC01383,2023-03-27,2023-04-26,48022,15,40818.7,Accepted
QTN13525,OPP24940,ACC03528,2023-04-01,2023-05-01,116387,0,116387.0,Sent
QTN13526,OPP24941,ACC04458,2023-04-13,2023-05-13,115063,15,97803.55,Sent
QTN13527,OPP24942,ACC00026,2023-04-21,2023-05-21,7600,10,6840.0,Accepted
QTN13528,OPP24943,ACC02414,2023-04-05,2023-05-05,42363,0,42363.0,Accepted
QTN13529,OPP24944,ACC02557,2023-04-20,2023-05-20,236013,5,224212.35,Accepted
QTN13530,OPP24945,ACC01491,2023-03-24,2023-04-23,89098,0,89098.0,Rejected
QTN13531,OPP24946,ACC04189,2023-03-14,2023-04-13,183503,10,165152.7,Sent
